A_CpG_ID	TCGA-2G-AAFE-01	TCGA-XE-AANV-01	TCGA-XE-AAOD-01	TCGA-2G-AAFH-01	TCGA-2G-AAHC-01	TCGA-2G-AAGM-01	TCGA-XE-AAO3-01	TCGA-2G-AALR-01	TCGA-SN-A84Y-01	TCGA-2G-AAGI-01	TCGA-ZM-AA05-01	TCGA-2G-AAF4-01	TCGA-VF-A8A9-01	TCGA-2G-AAG6-01	TCGA-2G-AAG7-01	TCGA-2G-AAG5-01	TCGA-SB-A6J6-01	TCGA-2G-AAFV-01	TCGA-2X-A9D6-01	TCGA-2G-AAF6-01	TCGA-2G-AAFY-01	TCGA-2G-AALY-01	TCGA-2G-AAH2-01	TCGA-YU-A90S-01	TCGA-2G-AAG0-01	TCGA-2G-AAGW-01	TCGA-2G-AALO-01	TCGA-2G-AAKG-01	TCGA-2G-AAGE-01	TCGA-VF-A8AC-01	TCGA-2G-AALG-01	TCGA-2G-AAGO-01	TCGA-2G-AAFO-01	TCGA-2G-AAH8-01	TCGA-2G-AAFI-01	TCGA-XE-AAOB-01	TCGA-XE-A8H4-01	TCGA-2G-AAGF-01	TCGA-2G-AAG3-01	TCGA-2G-AAKM-01	TCGA-YU-A912-01	TCGA-VF-A8AD-01	TCGA-2G-AAG8-01	TCGA-2G-AAGG-01	TCGA-2G-AAHA-01	TCGA-WZ-A7V5-01	TCGA-2G-AALN-01	TCGA-2G-AAH4-01	TCGA-XE-AANR-01	TCGA-4K-AA1I-01	TCGA-XE-AAOJ-01	TCGA-2G-AAM4-01	TCGA-2G-AAHP-01	TCGA-2G-AAHP-05	TCGA-XE-AAO4-01	TCGA-2G-AAGZ-01	TCGA-YU-A94I-01	TCGA-XE-A8H5-01	TCGA-2G-AAKL-01	TCGA-ZM-AA06-01	TCGA-2X-A9D5-01	TCGA-YU-AA61-01	TCGA-2G-AAEW-01	TCGA-XE-AAOF-01	TCGA-XY-A8S3-01	TCGA-2G-AAGC-01	TCGA-2G-AAG9-01	TCGA-4K-AA1H-01	TCGA-2G-AAGT-01	TCGA-XY-A8S2-01	TCGA-2G-AAL5-01	TCGA-2G-AAKG-05	TCGA-YU-A90W-01	TCGA-2G-AAGJ-01	TCGA-2G-AAFG-01	TCGA-ZM-AA0D-01	TCGA-W4-A7U3-01	TCGA-4K-AAAL-01	TCGA-SB-A76C-01	TCGA-2G-AAGV-01	TCGA-2G-AAM3-01	TCGA-SN-A6IS-01	TCGA-YU-A90Y-01	TCGA-2G-AALX-01	TCGA-WZ-A8D5-01	TCGA-2G-AAFM-01	TCGA-ZM-AA0H-01	TCGA-YU-A90P-01	TCGA-2G-AAGX-01	TCGA-WZ-A7V4-01	TCGA-2G-AAGS-01	TCGA-2G-AAF8-01	TCGA-VF-A8AA-01	TCGA-2G-AALZ-01	TCGA-2G-AAHL-01	TCGA-W4-A7U4-01	TCGA-2G-AAH0-01	TCGA-2G-AAHN-01	TCGA-2G-AAFZ-01	TCGA-2G-AAH3-01	TCGA-S6-A8JX-01	TCGA-2G-AAHG-01	TCGA-SO-A8JP-01	TCGA-2G-AAGP-01	TCGA-XE-A8H1-01	TCGA-2G-AAF1-01	TCGA-2G-AAFL-01	TCGA-XE-A9SE-01	TCGA-XE-AAOC-01	TCGA-YU-A94D-01	TCGA-2G-AAFN-01	TCGA-XY-A89B-01	TCGA-2G-AAM2-01	TCGA-2G-AALT-01	TCGA-2G-AAFJ-01	TCGA-S6-A8JW-01	TCGA-2G-AAGA-01	TCGA-2G-AALQ-01	TCGA-2G-AAKD-01	TCGA-X3-A8G4-01	TCGA-VF-A8A8-01	TCGA-W4-A7U2-01	TCGA-S6-A8JY-01	TCGA-2G-AAKO-05	TCGA-2G-AAKO-01	TCGA-2G-AAEX-01	TCGA-2G-AAGY-01	TCGA-2G-AAGY-05	TCGA-YU-AA4L-01	TCGA-2G-AAFG-05	TCGA-SN-A84X-01	TCGA-XE-AAO6-01	TCGA-2G-AAHT-01	TCGA-XY-A9T9-01	TCGA-YU-A90Q-01	TCGA-2G-AAGK-01	TCGA-2G-AAGN-01	TCGA-XE-AAOL-01	TCGA-2G-AALF-01	TCGA-XE-AANI-01	TCGA-2G-AALP-01	TCGA-VF-A8AE-01	TCGA-2G-AAKH-01	TCGA-ZM-AA0N-01	TCGA-2G-AALW-01	TCGA-4K-AA1G-01	TCGA-WZ-A7V3-01	TCGA-VF-A8AB-01	TCGA-2G-AALS-01	TCGA-ZM-AA0E-01	TCGA-ZM-AA0B-01	TCGA-SN-A84W-01	TCGA-ZM-AA0F-01	TCGA-2G-AAGI-05	TCGA-XE-AANJ-01	TCGA-2G-AAL7-01
cg16452272	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16461335	0.512068456689583	0.458656709524922	0.663323984861784	0.566152875169237	0.666834565502794	0.718122358887975	0.497173022669938	0.697609999306426	0.560716101203535	0.7236819127676	0.507929840315703	0.544140943170036	0.599144247438523	0.725730153376154	0.624862266577601	0.749298161696228	0.539314318490155	0.367308891204755	0.46701107282336	0.700750498468312	0.594013193483907	0.687897527187868	0.768826483133255	0.655299687033576	0.59337823159163	0.54352147862856	0.591529189235034	0.626306190993924	0.667041836840546	0.535935124860759	0.597004389842463	0.56878483055359	0.573813633013032	0.377700693447955	0.645643152203228	0.698472826992997	0.580788921586859	0.61015977606057	0.594990243919253	0.585876787398326	0.362378603909664	0.635431889225068	0.551871243797401	0.551190984138454	0.457254705022377	0.530064484487875	0.708388373939163	0.636048769371421	0.66554955288951	0.537081438230747	0.774087559334376	0.66858084771559	0.313753371619503	0.463227357194465	0.519566051920643	0.560350417865484	0.599204125320779	0.439875444985815	0.561921671551301	0.493576864185024	0.490503026519606	0.635208601876512	0.458136006839699	0.511241461338325	0.627916690947638	0.683139070388158	0.449811301490131	0.646943702678559	0.50498354880849	0.560310673112607	0.722293770177346	0.76498743216965	0.375383226459686	0.650443571782079	0.720549255053531	0.567566284739804	0.609547034055305	0.481233709754725	0.47210585357874	0.718717626490472	0.714915284939359	0.505203254288765	0.70228139079155	0.732141138103691	0.494395677132724	0.619864767668053	0.510343658651163	0.548525302828367	0.739863247946491	0.555385544882154	0.684387999128575	0.682542904938595	0.510170195390421	0.674098465301063	0.453564797837797	0.516789404537055	0.606409627732468	0.502624144579017	0.648558864496611	0.531209339109341	0.251832997243616	0.494930239069057	0.643636708802039	0.61142784469644	0.585789678088111	0.554691068353394	0.626683102152769	0.598831059107559	0.751168877545535	0.740698098877	0.58887388520787	0.525374500437651	0.703566093308569	0.642603180424688	0.692524136423879	0.36766888637107	0.542560560541635	0.747238015878178	0.51883960288887	0.68655824516275	0.561349917349354	0.492061749614758	0.456347277757644	0.596298343282553	0.616570188838066	0.548568861279427	0.707759541655604	0.522478517138936	0.505210811580654	0.70255413675195	0.628904253744074	0.521787286871297	0.45773894770645	0.576162836550171	0.257959699239813	0.602278460538666	0.538800697871858	0.325833374613336	0.508606242808825	0.714088172018757	0.66266574709823	0.605374968654932	0.549824299665551	0.611630457855782	0.587317717943862	0.379396377100727	0.553085821008076	0.649805215792944	0.653212363433784	0.56609946764223	0.530832111847166	0.694021516311364	0.602394249895943	0.586679035085831	0.508547393084251	0.500350302686253
cg16468183	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16470306	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16470963	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16472945	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16494843	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16503713	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16532362	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16535779	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16543943	0.528763743742005	0.389791053202006	0.910746062983007	0.947960405380442	0.895292025208008	0.890463308845326	0.947371604538764	0.879050783318967	0.878231352214855	0.923872855990307	0.631798404579449	0.789390250263183	0.848593595484635	0.91685348387973	0.912861281501874	0.920119064507044	0.936959810742619	0.894956303033177	0.526145120584469	0.914683311434291	0.904501504732942	0.904978209542939	0.943816685503954	0.834334350813682	0.902442004118435	0.916945782624315	0.907364927820467	0.906863959830326	0.897000997862635	0.563452474027607	0.939200486883296	0.836770987160502	0.863409884855455	0.347969138344802	0.897149080370826	0.903677327653901	0.657189563610512	0.916410007075456	0.93226947103338	0.872653588718102	0.291273291057155	0.910958717679271	0.870808230192688	0.91467322409615	0.46261391866555	0.747937769583169	0.858216410993477	0.913020421787492	0.898744751973073	0.801094944649535	0.904944324763581	0.8602955973005	0.95700827049605	0.460051541001267	0.72400597685435	0.925613057634811	0.916317873347755	0.605265951408544	0.918188201846721	0.947836542581899	0.839938901546943	0.89033794770615	0.405799330484013	0.559880983637831	0.902525056152469	0.894220768855472	0.411075759570965	0.658619070909516	0.944481582936262	0.900909316182241	0.901393380684064	0.899953832959699	0.680774336918723	0.932249994780131	0.93795732568183	0.694587578633598	0.887397824620763	0.890684056509832	0.682314481566105	0.903275452222427	0.900366478495838	0.929377905053452	0.92140086764571	0.891776240085993	0.588139511317464	0.907959990552762	0.607763330463161	0.902707180757368	0.893450437293195	0.602358420824992	0.900847823779321	0.948085904493843	0.552375787126494	0.881035009260743	0.374425819069663	0.827163560757476	0.943814880637728	0.518795922280352	0.871652682446218	0.941251576892651	0.391938507574951	0.79911528247174	0.793567204578759	0.857116734459025	0.876744341071163	0.614443603558372	0.920860807058284	0.920104148022216	0.906399816224612	0.906517408917485	0.895097834860495	0.597441575618293	0.901859355499752	0.888922491719711	0.914312343298789	0.291056320653442	0.858614466889464	0.891292274084938	0.882379489606049	0.877510733599244	0.873502489581106	0.880592787895516	0.585366452323075	0.712920405317114	0.761247230861593	0.81478480136183	0.899747788011543	0.808434155538423	0.945433823460253	0.915564576581613	0.941845021329477	0.953010244889097	0.525996781621305	0.928019930065189	0.588393585818173	0.901227525257657	0.840238465166941	0.590259793592207	0.896656946106997	0.904859832750961	0.920851940057711	0.756453589452598	0.889382471687251	0.938382982394064	0.894317050238939	0.365926748624085	0.896288096591003	0.922131980886493	0.889016833969289	0.703119468179803	0.956105078247859	0.889824131119362	0.758758283870729	0.528075935048728	0.939705137072428	0.86519789885635
cg16577356	0.158342177863672	0.250444735270458	0.247454825151994	0.114511197542834	0.150473388205942	0.763988640135775	0.111016151991707	0.712134522245714	0.174188234487593	0.504058003459615	0.157077298838529	0.10270328302913	0.155864032878089	0.590261526960795	0.324008548361282	0.422720777348784	0.111537482068164	0.736353373083499	0.172208567693316	0.0800373594146623	0.324461232068922	0.478978415178015	0.246015852990503	0.143001846038561	0.263608010619365	0.306928144814615	0.347259853437049	0.329300804099627	0.246811744230564	0.215768365184325	0.386854708843398	0.2388771132538	0.397874983596819	0.0646604925748204	0.157601050913016	0.257465019577359	0.171357334448916	0.340302236791399	0.437952737713709	0.263784491819342	0.119589746557757	0.170724373531469	0.335155768369598	0.406713100209629	0.149392554681025	0.127929014584533	0.46257143012221	0.592111258532583	0.289278071826123	0.0950951477408222	0.542993951877552	0.478924441664276	0.0676484084710767	0.145813481992878	0.143979934060618	0.463797775194181	0.524147524446122	0.0828679429981713	0.21210038446054	0.0907742255941378	0.146089875172331	0.495117204809272	0.159393165009045	0.124509259256135	0.280904161110212	0.2576402283443	0.102232923441053	0.199657576544709	0.424195669600252	0.293070550135169	0.683724629604162	0.370524014430697	0.136662257706591	0.187125503317022	0.126084535111815	0.133855427604321	0.596923995758893	0.254978963597168	0.109789649722513	0.69883114664999	0.613037424084673	0.185548923895232	0.25976860456475	0.455235439974815	0.123365801059796	0.229969701687074	0.122504647812256	0.144765161458446	0.663423387206841	0.177398252124884	0.44376732462311	0.0963579736043093	0.182938312662271	0.561898505683032	0.127462853406631	0.184270026590163	0.157665537470044	0.16280650905934	0.752307700308843	0.359480515619402	0.102450144053943	0.0901446317766809	0.111333639165412	0.450318452209903	0.386831535383663	0.17122433743807	0.433724384659076	0.111864343280601	0.622722522223987	0.872029055894228	0.218428786148279	0.139505936506067	0.366580315044176	0.38024186674049	0.811556934138072	0.119321232484597	0.388154640711008	0.805968642898516	0.267429973585274	0.246032465599353	0.313481504299034	0.0855880279012957	0.0866505235820659	0.13786112699801	0.14208837577964	0.231953252575187	0.526924315554342	0.0678947778672181	0.56797865683817	0.152158348449042	0.386282179501833	0.112191068340641	0.105997994263247	0.167184714752365	0.114528875603086	0.269269604184576	0.215005342944902	0.0725690434426168	0.202565348935456	0.456137097017328	0.369299242599518	0.133115703298485	0.253705420054742	0.170086826376861	0.539300157362722	0.0980863559930444	0.0885451792281651	0.123488891776132	0.242567239296057	0.165722755146565	0.117886842767373	0.549221102388439	0.150721164662626	0.193344009508919	0.0927397146746264	0.251177895123929
cg16578802	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16583381	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16596250	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16601146	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16620160	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
