A_CpG_ID	TCGA-2J-AABR-01A	TCGA-FB-AAPS-01A	TCGA-IB-AAUO-01A	TCGA-IB-AAUN-01A	TCGA-RB-A7B8-01A	TCGA-IB-7885-01A	TCGA-IB-AAUW-01A	TCGA-IB-A5ST-01A	TCGA-IB-A7LX-01A	TCGA-FB-AAQ3-01A	TCGA-3A-A9IC-01A	TCGA-HZ-8001-01A	TCGA-HZ-8003-01A	TCGA-Z5-AAPL-01A	TCGA-HZ-7922-01A	TCGA-IB-7645-01A	TCGA-FB-AAPU-01A	TCGA-3A-A9I5-01A	TCGA-2J-AABF-01A	TCGA-RB-AA9M-01A	TCGA-FZ-5920-01A	TCGA-HZ-A8P0-01A	TCGA-2J-AABH-01A	TCGA-XD-AAUH-01A	TCGA-XN-A8T3-01A	TCGA-XD-AAUG-01A	TCGA-US-A77J-01A	TCGA-3A-A9IV-01A	TCGA-3A-A9IR-01A	TCGA-IB-AAUV-01A	TCGA-FB-AAPP-01A	TCGA-3A-A9IL-01A	TCGA-HZ-7918-01A	TCGA-HZ-7920-01A	TCGA-FB-A7DR-01A	TCGA-HV-A7OL-01A	TCGA-2J-AABO-01A	TCGA-XD-AAUI-01A	TCGA-IB-A5SS-01A	TCGA-FB-A545-01A	TCGA-2L-AAQA-01A	TCGA-2J-AABP-01A	TCGA-FZ-5926-01A	TCGA-3A-A9IO-01A	TCGA-2J-AABK-01A	TCGA-3A-A9IU-01A	TCGA-IB-7886-01A	TCGA-HV-AA8X-01A	TCGA-2J-AABA-01A	TCGA-IB-AAUQ-01A	TCGA-3A-A9IZ-01A	TCGA-XD-AAUL-01A	TCGA-2J-AABE-01A	TCGA-IB-7897-01A	TCGA-HZ-8636-01A	TCGA-IB-8127-01A	TCGA-2J-AABU-01A	TCGA-US-A774-01A	TCGA-IB-7652-01A	TCGA-3A-A9IH-01A	TCGA-2L-AAQL-01A	TCGA-IB-7644-01A	TCGA-HZ-8005-01A	TCGA-HZ-A4BH-01A	TCGA-2J-AAB8-01A	TCGA-Q3-AA2A-01A	TCGA-3A-A9I9-01A	TCGA-IB-A5SQ-01A	TCGA-IB-8126-01A	TCGA-HZ-A49G-01A	TCGA-F2-A44H-01A	TCGA-HZ-8002-01A	TCGA-US-A77E-01A	TCGA-IB-A6UF-01A	TCGA-IB-AAUS-01A	TCGA-2J-AAB1-01A	TCGA-F2-A8YN-01A	TCGA-FB-A4P6-01A	TCGA-FB-AAQ0-01A	TCGA-3E-AAAZ-01A	TCGA-HZ-A9TJ-06A	TCGA-HZ-A9TJ-01A	TCGA-3A-A9IX-01A	TCGA-2L-AAQI-01A	TCGA-3A-A9J0-01A	TCGA-FB-A4P5-01A	TCGA-IB-A5SO-01A	TCGA-IB-7649-01A	TCGA-IB-7646-01A	TCGA-US-A776-01A	TCGA-LB-A8F3-01A	TCGA-FB-AAQ1-01A	TCGA-HZ-8638-01A	TCGA-H8-A6C1-01A	TCGA-F2-7273-01A	TCGA-3A-A9IJ-01A	TCGA-FB-A78T-01A	TCGA-M8-A5N4-01A	TCGA-3A-A9IN-01A	TCGA-F2-6880-01A	TCGA-IB-7888-01A	TCGA-2J-AABI-01A	TCGA-IB-AAUP-01A	TCGA-HZ-A8P1-01A	TCGA-IB-7647-01A	TCGA-FB-AAPY-01A	TCGA-3A-A9I7-01A	TCGA-3A-A9IS-01A	TCGA-S4-A8RO-01A	TCGA-FZ-5919-01A	TCGA-FB-AAQ6-01A	TCGA-HZ-8519-01A	TCGA-IB-A7M4-01A	TCGA-2L-AAQE-01A	TCGA-IB-A6UG-01A	TCGA-2J-AABV-01A	TCGA-HV-A5A3-01A	TCGA-IB-7651-01A	TCGA-US-A77G-01A	TCGA-IB-7893-01A	TCGA-HV-AA8V-01A	TCGA-HZ-A49H-01A	TCGA-F2-A7TX-01A	TCGA-HZ-7926-01A	TCGA-F2-A44G-01A	TCGA-LB-A9Q5-01A	TCGA-IB-7889-01A	TCGA-2J-AAB4-01A	TCGA-HV-A5A6-01A	TCGA-YH-A8SY-01A	TCGA-LB-A7SX-01A	TCGA-HZ-A4BK-01A	TCGA-OE-A75W-01A	TCGA-HZ-A77P-01A	TCGA-HV-A7OP-01A	TCGA-IB-AAUR-01A	TCGA-H6-A45N-01A	TCGA-2J-AAB6-01A	TCGA-IB-AAUT-01A	TCGA-H6-8124-01A	TCGA-F2-6879-01A	TCGA-FZ-5923-01A	TCGA-2J-AAB9-01A	TCGA-3E-AAAY-01A	TCGA-HZ-8317-01A	TCGA-L1-A7W4-01A	TCGA-IB-A5SP-01A	TCGA-FZ-5922-01A	TCGA-IB-7891-01A	TCGA-YB-A89D-01A	TCGA-FB-AAPQ-01A	TCGA-HZ-7925-01A	TCGA-S4-A8RP-01A	TCGA-YY-A8LH-01A	TCGA-HZ-A77Q-01A	TCGA-FB-AAPZ-01A	TCGA-IB-7887-01A	TCGA-IB-7654-01A	TCGA-HZ-7923-01A	TCGA-HZ-7289-01A	TCGA-RL-AAAS-01A	TCGA-F2-7276-01A	TCGA-HZ-8637-01A	TCGA-HZ-7924-01A	TCGA-2L-AAQM-01A	TCGA-PZ-A5RE-01A	TCGA-IB-AAUM-01A	TCGA-US-A779-01A	TCGA-S4-A8RM-01A	TCGA-HV-A5A4-01A	TCGA-IB-AAUU-01A	TCGA-HZ-7919-01A	TCGA-3A-A9IB-01A	TCGA-XN-A8T5-01A	TCGA-HZ-8315-01A	TCGA-HV-A5A5-01A	TCGA-HZ-A49I-01A	TCGA-Q3-A5QY-01A	TCGA-2J-AABT-01A	TCGA-FB-A5VM-01A	TCGA-FZ-5924-01A	TCGA-IB-7890-01A	TCGA-2L-AAQJ-01A	TCGA-HZ-A77O-01A	TCGA-FB-AAQ2-01A
cg13244886	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg13247922	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg13278241	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg13324357	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg13342370	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg13375629	0.814049260119475	0.810174229351937	0.832422406090442	0.884192704559052	0.782892431970262	0.801789409426872	0.828530214960026	0.776836312284231	0.876467896027613	0.850296203119405	0.826372224267065	0.809478274865416	0.788599496172976	0.705812924045753	0.860358596333417	0.709388610008324	0.831112418858403	0.843038490187464	0.76883015861681	0.752778441040586	0.873322874545695	0.829689208675969	0.857425317064461	0.769958035454857	0.830271447622654	0.802668139437433	0.786086530166103	0.889468539413256	0.885651627460324	0.783687278037574	0.69222973002609	0.901399496972461	0.739397847794274	0.803852347891476	0.781279399022657	0.828484513379667	0.824405002495693	0.636536952040403	0.864342071994283	0.887738781989278	0.865884108655667	0.775785906891121	0.759995163711305	0.87893890613744	0.863769938418222	0.812590323123118	0.674535785856167	0.891382018415558	0.741838168639871	0.5486245075606	0.641174966895741	0.669709909130429	0.807633508775362	0.801600063557866	0.812664878862356	0.756876693697757	0.843606187030649	0.744239562366447	0.857503454522063	0.840612057569903	0.875133512811067	0.861031974283392	0.552550319133923	0.719664132119676	0.822493016117818	0.863569824014165	0.796918761457521	0.830583072274928	0.826654854066917	0.747272083654969	0.849805439518961	0.789760209725302	0.570979715595835	0.888505805998859	0.793490305481762	0.631407088780393	0.545920192498173	0.864568270613828	0.786634695788265	0.864817445149602	0.548669329110838	0.654119537224803	0.809491818292218	0.799466159786589	0.781805949135641	0.703275144453903	0.835734824904901	0.677490487001428	0.650867160171075	0.198598389118387	0.869742954632734	0.684121095544067	0.82824495485381	0.792345497940632	0.801886456746127	0.901502039672129	0.861200227895602	0.867434147916187	0.857409820949906	0.894877351172052	0.74945147209051	0.828259673671372	0.680314063214287	0.906610162184526	0.78409041875491	0.735525571462116	0.742238893331042	0.91848145396979	0.568543140130105	0.753209215601022	0.745590367672299	0.856666445038778	0.723964795891893	0.811953847861523	0.737759888039301	0.785695966637907	0.839387699845919	0.701843832444438	0.720491348316197	0.816744699772545	0.782963830300859	0.83209553860558	0.769766398716447	0.789102364089067	0.815164438000791	0.852046872704019	0.816256007332135	0.849162213018761	0.598206573669024	0.755792124271679	0.319127224173299	0.837759114568248	0.781702901414498	0.830974597972126	0.814758714636809	0.747068688315775	0.838579258145287	0.36234543783699	0.8386466507706	0.879873330966219	0.833949540770827	0.824420277721084	0.758446120572154	0.811226136069182	0.86437230781625	0.537356710346007	0.7564328238502	0.850112313139887	0.81670752565023	0.81636796355785	0.852513521390206	0.800033354520355	0.859559959939487	0.78910567637098	0.762217950394919	0.866954113038001	0.841574769823923	0.80232975815262	0.747196765759191	0.269123012174829	0.802321156784004	0.781092397005923	0.850432148370435	0.818899165255204	0.832723123147206	0.736250151433105	0.870890387015461	0.80424809786781	0.881126290236228	0.75185678941599	0.87467075795027	0.560615335760631	0.765301759596337	0.789053223423781	0.593198888624253	0.852637464737834	0.852262996554515	0.774402521047972	0.819387504158889	0.769151603152411	0.859806809044425	0.703861589714938	0.800198464595804	0.71469283833834	0.801621875791918
cg13386084	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg13391607	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg13412213	0.546896674396249	0.532480111637496	0.54855761917316	0.584535380738336	0.423770811183754	0.631119227197579	0.563803344147372	0.607646089950052	0.535039870775857	0.599322010134549	0.42708359488381	0.471315662537037	0.545910335598771	0.634575192023162	0.418687860243887	0.615663155003156	0.307489391787955	0.586636529471955	0.628856439557144	0.52189541596157	0.640279545826407	0.430531038610083	0.600328304315067	0.540706499342733	0.392688506382579	0.485754594341523	0.592504425721929	0.296002569404728	0.587887345604166	0.631041790323433	0.214130447672184	0.271735311994663	0.648946400024654	0.482591029086456	0.635695830122215	0.688240742701879	0.535545374894896	0.545264153271824	0.642174242608295	0.719273110229136	0.517303806829419	0.480764755054102	0.461224002261573	0.633992946381583	0.411799507928049	0.370830540723604	0.43974793216349	0.555871161174113	0.621496660862559	0.57578201139707	0.42960180558632	0.359018501955126	0.489417681826552	0.557561118593239	0.495164425016594	0.455403260872386	0.471391733650963	0.607030331327286	0.365599163340353	0.362646319236026	0.532431525149948	0.497582454924002	0.492144461927407	0.526797734527149	0.502519545210092	0.588254002474529	0.618015333066436	0.600799244244056	0.527324992276114	0.452197041919932	0.429260182517031	0.561111971630095	0.431987863539774	0.239280558947341	0.591465076152595	0.524760443914221	0.408883108522425	0.504764422626226	0.749866679032925	0.490158651752871	0.720644489002575	0.600513228266622	0.517465045781615	0.456704446298952	0.295157949762347	0.545150272333891	0.499266980267784	0.492033919669785	0.450718036636472	0.283157639640836	0.504718913732172	0.67983297220264	0.485825649590068	0.544253238764512	0.498361625233929	0.282027298883172	0.43993169768473	0.482503000801639	0.637056473140183	0.389582122212131	0.498887712610386	0.585217190809109	0.599484364315606	0.29918622440249	0.611811984337977	0.480671605590657	0.501578442593152	0.60021076759397	0.783593309876031	0.458588149728579	0.607091090048485	0.511732738314263	0.420420616867833	0.42630548780997	0.531303649978957	0.49511707207461	0.572556824113499	0.589277852784042	0.410968488973586	0.531338702442215	0.607629895284119	0.505385578159007	0.476306327191215	0.556422681675857	0.501679283464739	0.456115291798382	0.567480852047282	0.351505830677442	0.2851441641742	0.475221436822492	0.442696654108935	0.521273245128254	0.371020140991304	0.49160850555577	0.353406250348272	0.626675763449932	0.417395367862386	0.514874537185728	0.587698001678018	0.315957993958445	0.509897089028979	0.612354519600571	0.429996819339004	0.527140277235028	0.458883441551418	0.269738020400669	0.579008513170318	0.723271700450183	0.55063917719516	0.476334427134928	0.344429034542312	0.614961780062257	0.349714237431713	0.599042614305893	0.610358044675191	0.535576976698501	0.577090560034131	0.36390849719417	0.532155797099223	0.268347983958	0.548432234437381	0.485826825985015	0.488359097671451	0.405430481156708	0.250428742349371	0.393677968528252	0.471790808856922	0.411168050497598	0.731901747419372	0.498621450199978	0.336894547471663	0.386805936218197	0.360607595756228	0.573097695496341	0.502200904991298	0.534282248738926	0.653566089414894	0.661142053440218	0.452417709659649	0.533711341545131	0.569074931280073	0.622961974699223	0.569457201958184	0.435616777539756	0.326775811694557
cg13415320	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg13436725	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg13442045	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg13475915	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg13487422	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg13498940	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg13534903	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
