A_CpG_ID	TCGA-VR-AA4D-01A	TCGA-LN-A5U5-01A	TCGA-LN-A49Y-01A	TCGA-LN-A5U6-01A	TCGA-R6-A6DN-01B	TCGA-Z6-AAPN-01A	TCGA-IG-A6QS-01A	TCGA-L5-A88Y-01A	TCGA-L5-A4OF-01A	TCGA-IG-A3YC-01A	TCGA-R6-A6Y2-01B	TCGA-L5-A8NJ-01A	TCGA-LN-A5U7-01A	TCGA-VR-A8ER-01A	TCGA-JY-A93C-01A	TCGA-IG-A4QS-01A	TCGA-VR-AA7D-01A	TCGA-LN-A49W-01A	TCGA-VR-A8EO-01A	TCGA-LN-A7HZ-01A	TCGA-2H-A9GR-01A	TCGA-2H-A9GK-01A	TCGA-L5-A8NM-01A	TCGA-XP-A8T7-01A	TCGA-IG-A5B8-01A	TCGA-L5-A8NG-01A	TCGA-L5-A4OX-01A	TCGA-IG-A3YA-01A	TCGA-JY-A93D-01A	TCGA-LN-A7HW-01A	TCGA-M9-A5M8-01A	TCGA-LN-A9FP-01A	TCGA-LN-A49O-01A	TCGA-JY-A93E-01A	TCGA-LN-A4A8-01A	TCGA-R6-A6DQ-01B	TCGA-L5-A88W-01A	TCGA-L5-A4OW-01A	TCGA-JY-A6FE-01A	TCGA-JY-A6FB-01A	TCGA-L5-A8NF-01A	TCGA-L5-A4OI-01A	TCGA-Z6-A8JD-01A	TCGA-VR-AA7B-01A	TCGA-R6-A6L6-01B	TCGA-L5-A43H-01A	TCGA-2H-A9GN-01A	TCGA-L5-A4OE-01A	TCGA-L5-A4OM-01A	TCGA-LN-A49V-01A	TCGA-VR-A8EX-01A	TCGA-L5-A43I-01A	TCGA-JY-A939-01A	TCGA-L5-A88S-01A	TCGA-JY-A6FA-01A	TCGA-LN-A4A3-01A	TCGA-VR-A8Q7-01A	TCGA-L5-A4OH-01A	TCGA-VR-A8EQ-01A	TCGA-2H-A9GH-01A	TCGA-L5-A4OQ-01A	TCGA-L5-A8NH-01A	TCGA-2H-A9GM-01A	TCGA-L5-A43E-01A	TCGA-2H-A9GG-01A	TCGA-R6-A6XQ-01B	TCGA-LN-A7HX-01A	TCGA-L5-A8NE-01A	TCGA-IG-A97I-01A	TCGA-R6-A6KZ-01A	TCGA-RE-A7BO-01A	TCGA-LN-A49U-01A	TCGA-IG-A50L-01A	TCGA-L5-A4OT-01A	TCGA-IG-A3YB-01A	TCGA-LN-A49X-01A	TCGA-JY-A6FH-01A	TCGA-VR-A8EU-01A	TCGA-VR-A8EY-01A	TCGA-LN-A49P-01A	TCGA-X8-AAAR-01A	TCGA-L5-A8NV-01A	TCGA-LN-A4A9-01A	TCGA-VR-A8ET-01A	TCGA-V5-A7RB-01A	TCGA-L5-A8NU-01A	TCGA-LN-A9FR-01A	TCGA-L5-A8NR-01A	TCGA-L7-A6VZ-01A	TCGA-IG-A7DP-01A	TCGA-V5-A7RE-01A	TCGA-LN-A4A2-01A	TCGA-2H-A9GF-01A	TCGA-L5-A8NQ-01A	TCGA-L5-A43M-01A	TCGA-IG-A4QT-01A	TCGA-LN-A49L-01A	TCGA-V5-AASV-01A	TCGA-V5-AASX-01A	TCGA-R6-A8W5-01B	TCGA-LN-A4A6-01A	TCGA-S8-A6BV-01A	TCGA-2H-A9GL-01A	TCGA-JY-A6FD-01A	TCGA-IG-A5S3-01A	TCGA-LN-A9FQ-01A	TCGA-L5-A4OR-01A	TCGA-Z6-A8JE-01A	TCGA-Z6-A9VB-01A	TCGA-L5-A43J-01A	TCGA-JY-A6FG-01A	TCGA-LN-A49R-01A	TCGA-IG-A625-01A	TCGA-IG-A97H-01A	TCGA-IG-A4P3-01A	TCGA-S8-A6BW-01A	TCGA-VR-A8EW-01A	TCGA-XP-A8T8-01A	TCGA-IG-A3I8-01A	TCGA-V5-A7RC-06A	TCGA-L5-A4OP-01A	TCGA-JY-A938-01A	TCGA-VR-AA7I-01A	TCGA-L5-A43C-01A	TCGA-L5-A4OU-01A	TCGA-LN-A4MR-01A	TCGA-L5-A4ON-01A	TCGA-LN-A9FO-01A	TCGA-2H-A9GI-01A	TCGA-L5-A8NW-01A	TCGA-L5-A4OS-01A	TCGA-VR-A8EP-01A	TCGA-ZR-A9CJ-01B	TCGA-VR-AA4G-01A	TCGA-L5-A4OG-01A	TCGA-2H-A9GJ-01A	TCGA-KH-A6WC-01A	TCGA-2H-A9GQ-01A	TCGA-L5-A891-01A	TCGA-XP-A8T6-01A	TCGA-L5-A893-01A	TCGA-LN-A4MQ-01A	TCGA-LN-A8I0-01A	TCGA-IC-A6RF-01A	TCGA-IG-A51D-01A	TCGA-L5-A88T-01A	TCGA-LN-A8I1-01A	TCGA-L5-A8NI-01A	TCGA-Q9-A6FU-01A	TCGA-L5-A8NN-01A	TCGA-IG-A3QL-01A	TCGA-Q9-A6FW-01A	TCGA-LN-A49K-01A	TCGA-LN-A7HV-01A	TCGA-L5-A8NS-01A	TCGA-LN-A4A1-01A	TCGA-R6-A6XG-01B	TCGA-LN-A4A5-01A	TCGA-L5-A8NK-01A	TCGA-IG-A3Y9-01A	TCGA-L5-A4OO-01A	TCGA-L5-A88Z-01A	TCGA-R6-A8WG-01A	TCGA-IC-A6RE-01A	TCGA-L7-A56G-01A	TCGA-L5-A8NT-01A	TCGA-R6-A6Y0-01B	TCGA-LN-A7HY-01A	TCGA-JY-A6F8-01A	TCGA-R6-A8WC-01A	TCGA-L5-A8NL-01A	TCGA-V5-A7RC-01B	TCGA-V5-AASW-01A	TCGA-IG-A8O2-01A	TCGA-JY-A93F-01A	TCGA-LN-A49N-01A	TCGA-LN-A8HZ-01A	TCGA-LN-A49M-01A	TCGA-L5-A88V-01A	TCGA-L5-A4OJ-01A	TCGA-2H-A9GO-01A	TCGA-R6-A6L4-01A	TCGA-R6-A8W8-01B	TCGA-VR-A8EZ-01A	TCGA-LN-A49S-01A	TCGA-LN-A4A4-01A
cg17463277	0.244719396775329	0.637314303846054	0.114468744440024	0.776912704098447	0.265776563137973	0.749613116994507	0.297403468755372	0.360019537174993	0.673729614714787	0.617155238889691	0.57307851143968	0.131537012429174	0.392456046411249	0.625732012377137	0.304735705630382	0.197844063481532	0.537658131873692	0.615870368629994	0.544799050953657	0.314914898810185	0.466459698745426	0.301751517946139	0.56388724119673	0.524604640371408	0.666952079967643	0.470984750420493	0.430613773893919	0.553353176898501	0.512549897169988	0.790551632135614	0.354398824268978	0.572732070084079	0.344850414989957	0.517749253848789	0.502151513779379	0.71906675893528	0.431273563682715	0.439188579827192	0.257955173073756	0.616244074516198	0.7024495614531	0.495330731214347	0.639977359502524	0.594642960124274	0.651022767846702	0.566074642132941	0.457381735204246	0.425888361582533	0.503549544334474	0.879532686466811	0.523058195464494	0.629660708613743	0.638388111594925	0.552571480448421	0.271061808316545	0.61895111825504	0.344630918658351	0.353344419563658	0.512751194154149	0.285532905639917	0.70342332789425	0.357290757310027	0.287983916681434	0.376604752887376	0.577402866699595	0.220678403434134	0.272141367387168	0.783290880730215	0.513913304471774	0.671803004212937	0.483091310455613	0.329481564208252	0.752216349239434	0.500226738025174	0.825889487639257	0.598166243303226	0.723297397652709	0.622232295063187	0.26969495179808	0.792246362936647	0.420628533785008	0.486826916232144	0.354036474187821	0.555661446387702	0.671564035374516	0.677983927325617	0.395667886181018	0.412490452146622	0.438371905103671	0.642954716604521	0.249353542488354	0.481010574695018	0.263524406204062	0.576557300286725	0.796271429380995	0.643398635821733	0.578954647334126	0.299807889250253	0.430553682420128	0.568854771612096	0.392002962752511	0.503260093576274	0.247203070860371	0.593415413094461	0.835591264351222	0.804783968058414	0.301197189969709	0.396692137965894	0.268467786415376	0.813679876373571	0.435589450548391	0.728976756541893	0.234871816727503	0.614924093750849	0.357774194426456	0.400366526016193	0.568120833643727	0.492392082473513	0.565257801811488	0.835533921284168	0.465462806657348	0.62495822262796	0.631845768816776	0.496470383038431	0.528491967272984	0.334375138729505	0.323621976792211	0.545524914468073	0.491261917392454	0.299943864833739	0.710698397971783	0.540811158821109	0.628072919110902	0.468274353645221	0.398059488065066	0.347625211527092	0.663011919994526	0.501754597341232	0.276621837873466	0.403406004832207	0.475802727959466	0.727882451824175	0.593140539283422	0.412652860526927	0.7339159609522	0.617223806547402	0.744746165506534	0.327327780638109	0.407215888952975	0.708425465459253	0.809662124273474	0.451954283562257	0.600865496509357	0.549204174727008	0.513922317058811	0.388005669382322	0.712919827940389	0.437585441522706	0.552118571543551	0.646146634445986	0.568609392052078	0.621991891299703	0.298090658288939	0.422528915566338	0.60456761632688	0.326077435084838	0.45225988064942	0.45118590227127	0.79674376244787	0.0889790590719377	0.491834490080039	0.662976704961987	0.263529977737732	0.239900848243735	0.280901087115781	0.504246696246536	0.696039851758972	0.38077168334673	0.57568201209413	0.719680863748357	0.413032137400293	0.544815760535169	0.643903689034886	0.566847495826012	0.510599829517836	0.667544739837107
cg17482273	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg17489282	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg17521526	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg17585181	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg17592693	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg17613911	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg17639413	0.664211855168348	0.893149578091712	0.860531030066962	0.932381099453304	0.940768288986168	0.87647833077103	0.882872134961208	0.479787047122449	0.76231443184118	0.642556676043228	0.409582907835032	0.738485568001042	0.709100884752407	0.886343077633632	0.348998924960417	0.313542262399728	0.88769566514023	0.70878124353958	0.948514348512083	0.913536012988172	0.690638091927248	0.715927930683724	0.777836609188468	0.628138554219266	0.793699290086458	0.553163545624651	0.921164953303555	0.766025903756204	0.384146385136784	0.931479012978572	0.687253665042366	0.884197862005682	0.369199643330818	0.623256090905272	0.628803013875978	0.628352577259373	0.348166763142123	0.55410727780171	0.964937890891846	0.645302068953107	0.421696043506403	0.613370260134669	0.64893302099645	0.857203396941795	0.659822652217316	0.848712310722227	0.435919206533776	0.478494358509638	0.530287107566357	0.922811430276172	0.863551719817151	0.381991266718341	0.665918963973646	0.667022371795073	0.360252825945619	0.673206154397577	0.584398183296693	0.442796125470393	0.47999531168755	0.562637056763105	0.769048741198403	0.50662174092007	0.395181685565229	0.225517902055554	0.399716951830462	0.326450493168656	0.476457930772269	0.710853828361073	0.954869428223154	0.777337013148938	0.500698980584363	0.669164225632849	0.852425686031304	0.380880279097975	0.92751656269043	0.716591778245505	0.709389484340989	0.916287192915164	0.95066904093649	0.861922004173972	0.70803266907664	0.887057446642598	0.550918019291067	0.754251075116422	0.586584371238052	0.852499735317066	0.782207884433456	0.496029082771308	0.387423073428705	0.785058021758897	0.357865096640921	0.882151901809362	0.592315308915732	0.880615671011026	0.912901244974095	0.827872436512123	0.893256266205293	0.648123946191213	0.851009753377442	0.559064719517608	0.466309903207181	0.59165463318601	0.473914023112298	0.545756716165147	0.696878812746536	0.949003837820851	0.300891841117116	0.785672592702883	0.844003298392199	0.928974689669485	0.595913145529426	0.848312176137682	0.872917682198179	0.824214102493556	0.814072683664722	0.944056644800312	0.780737320329828	0.486181220905736	0.873306325616679	0.934988402559228	0.557703799619626	0.823654723660419	0.92189923686164	0.516545251503848	0.846974565196969	0.910786593573395	0.524667225541272	0.903140047555923	0.498675162079518	0.418449556879198	0.623416560634648	0.490170392319385	0.573223366990505	0.567490853344361	0.429687274584842	0.231620075182114	0.815532260987693	0.278584530669367	0.280153563871807	0.827367700930328	0.845050763476868	0.860568983850866	0.943498228071926	0.858280637686817	0.721800796593309	0.909382145136074	0.678115027124812	0.351299669908268	0.840771602857949	0.567755165364291	0.898968965575247	0.733290266964899	0.847703599467083	0.703525899150414	0.562950727810198	0.902376089217605	0.475963878478122	0.855443866584015	0.667180980388225	0.868037727925422	0.602451140828448	0.958650890076176	0.264331075995568	0.719193956232516	0.793037065118198	0.459212574324704	0.612457429849711	0.898298148838115	0.595484194207303	0.136838093998497	0.574451306952786	0.818346697088751	0.656125903720618	0.478909733250695	0.92337115159678	0.631373792310521	0.806458457262702	0.497974845464145	0.954614350807233	0.829864281464273	0.407862690789124	0.893821050394462	0.432274563169226	0.920700253981957	0.782357262557754	0.406521034658916
cg17651095	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg17659797	0.842192029130378	0.597655216157874	0.405171441003835	0.374631596376704	0.380185524115835	0.662674380076029	0.55160669913203	0.76559404596788	0.707531135202012	0.850993326472217	0.529546956178178	0.783400612927358	0.283853399900948	0.506882627146655	NA	0.427421534824385	0.313389890475194	0.637439746005725	0.610709845234141	0.517650985676071	0.93920239549486	0.903156458337142	0.902757113400472	0.456035354225695	0.648893272093121	0.899320635433119	0.923220594708589	0.75142444326606	NA	0.681690199563652	0.750385699112734	0.770760097731064	0.513359296077186	0.877509102887071	0.456809300037796	0.915154692292643	0.571831554634425	0.523477343392717	0.4224663205686	0.938537213896417	0.403884706588607	0.934717743931618	0.840836920230956	0.461528669057069	0.750007708633361	0.57571995836307	NA	0.949550053538971	0.465260226156572	0.929815668201358	0.670512950226736	0.791581538200009	0.85712176066199	0.768924379216073	0.479795998413949	0.601613809836953	NA	0.788202476466872	0.624802556670479	0.38217240609634	0.64979894301488	0.628148718035592	NA	0.916822091924532	0.405169095510676	0.746077910613677	0.483167577625609	NA	NA	0.716416000667816	0.904514418522039	0.402498985957982	0.510792601221434	0.859503594054453	0.504733259577622	0.775775321830232	0.367020655354776	0.471439312783156	0.385613703548811	0.795960200276912	0.883730594999805	0.732628643800888	0.382166579129172	0.749306365162145	0.50897563420391	0.816792918452026	0.552668497417194	0.351606527358273	0.85503684463982	0.889220553395292	0.516711882344982	0.478740506277232	0.404691692031197	0.739726224983761	0.723789614517514	0.898187503107652	0.506759966193313	0.557070592784496	0.908169297991002	0.8364948934858	0.815236975519901	0.78791423068271	0.775410320255563	0.631409273850869	0.767740199831026	0.546618536715442	0.444917168244555	0.487434052402562	0.5179324050455	0.446977537607901	0.487911298145062	0.415126042216501	0.375799234072683	0.507270734171149	0.472719841899032	0.545837902789051	0.394852606811203	0.499372048549708	0.526380642150214	0.350190161609437	0.462189475768678	0.761987780207903	0.578757484162855	0.82936849725447	0.592285295891195	0.560471402226504	0.891669899690283	0.464135418336446	0.735666952733384	NA	0.796749181832458	0.517539063996879	NA	0.500029190037905	0.446708697679765	0.319195463312742	0.741644703997855	0.873903089423023	0.455417434043718	0.694968628823898	0.905882631804176	0.474144786053759	0.553172704137065	0.638392638452129	0.569948106816439	0.611352491253028	0.534218672139156	0.724920418438589	NA	0.627159584382997	0.376662700633383	0.69568337826225	0.533183636984247	0.49883749333603	0.649273058619692	0.447336917949935	0.401352691356237	0.664488162769305	0.735648632287911	0.705919592057277	0.66150030241824	0.439063868384432	0.542941142752267	0.598209858163925	0.418423487166118	NA	0.509473089311348	0.445749252304795	0.877180342986852	0.480441730467621	0.847387558799038	0.312943732503292	0.931428734607583	0.549052910130843	0.53859396873902	0.560528909258642	0.476021200868302	0.535540757337271	0.801780639786805	0.87972124944377	0.619729494152123	0.525545589123658	0.923713497912584	0.55397322293591	0.566016664189088	0.448812774520713
cg17727418	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg17732646	0.213320925697918	0.951602724028097	0.897121871388193	0.959645504305211	0.140180389363075	0.571825843072915	0.636391205171837	0.377882303892963	0.885674797940746	0.870585186181656	0.417798451500217	0.121240365150795	0.373873141069681	0.951821103283094	0.572400193718234	0.298816179605654	0.702699042936452	0.946053696215616	0.938019387127808	0.940641550391806	0.393700307753707	0.697188794746852	0.483579284078977	0.92725836254684	0.949035158116099	0.477860288717935	0.309511323847291	0.954395894287865	0.500295304329592	0.438174472927385	0.392910409030154	0.927319966261859	0.460673564288202	0.690168889302424	0.957658884985939	0.42953764083893	0.408786020331212	0.442411124877215	0.907842143283052	0.338861120669285	0.312018815305203	0.287789824752161	0.904548707525479	0.94389658643505	0.7057741484358	0.612695535357896	0.914452111371522	0.34030736382142	0.502380394260349	0.817867723598032	0.820734113602432	0.302740852802011	0.855150171197319	0.873669382349687	0.925840840605435	0.936065915394163	0.567183963943441	0.256859000581912	0.567525580894346	0.288383394741343	0.943607988274056	0.375608393692295	0.263122599523009	0.27909571788995	0.939199383512153	0.186165407971813	0.596571623844039	0.467290931465252	0.479486291405543	0.915903301055438	0.358843044670732	0.57050622346481	0.389178091167898	0.310926354577632	0.944319888625871	0.95201587522587	0.920244062380195	0.381200939840282	0.232654887516751	0.941507293402219	0.317705461158648	0.422613483296472	0.94748130110709	0.932284101885241	0.491340403891013	0.795953849331495	0.93762602965474	0.297590447755694	0.240181381685975	0.907438448150699	0.325458072576344	0.352635172663896	0.332559963196054	0.805822951765343	0.740699731109379	0.948817097716508	0.949919666393238	0.319155992967379	0.529786595884527	0.793925286927259	0.867133699824308	0.499985128662129	0.789284243787308	0.79360935146489	0.951641597382728	0.320013361871572	0.188618276186033	0.652425665856769	0.744561828818739	0.949094298192783	0.306299646876216	0.154620219858968	0.944088265688349	0.844877602317271	0.939547995009649	0.944903278424908	0.939087034982108	0.399679725156293	0.95065705557224	0.914222037822771	0.727044738973778	0.689373875418566	0.738231655641929	0.573020641074426	0.667320549196996	0.58236755878423	0.225536528674904	0.943555848466942	0.407588914220457	0.278302521709383	0.943595287415146	0.945462875283103	0.491818469463961	0.922270613637985	0.453893913551415	0.294677759013902	0.918148211256447	0.797854813523421	0.955199397307117	0.952512553328907	0.482352737165815	0.767483292511559	0.601648861714883	0.571470113080976	0.943941313483258	0.950243610861969	0.295493697719752	0.938528073471134	0.93998336041015	0.920886003822638	0.603257747189721	0.464066067265219	0.625105021213547	0.944381535734831	0.365077016573548	0.953995566911167	0.185624036027384	0.964295088118998	0.498495185890676	0.93579902816056	0.587902507878699	0.719574333785206	0.263997532228743	0.309725657361282	0.906217782461838	0.373477478513857	0.645405648487568	0.947147506364846	0.219302025022606	0.0737951187928439	0.592239374741405	0.941173011325851	0.275608925807135	0.873949816990278	0.384985904477506	0.751631771502601	0.625132547776448	0.668035404322229	0.218694370000369	0.317598341852007	0.907545334302112	0.423389250855631	0.133957191036381	0.75467591722404	0.964209567091277	0.432218806240708
cg17857642	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
