A_CpG_ID	TCGA-06-6390-01A	TCGA-06-5411-01A	TCGA-14-0862-01B	TCGA-28-5208-01A	TCGA-06-5418-01A	TCGA-06-0650-01A	TCGA-12-5299-01A	TCGA-19-5951-01A	TCGA-28-2510-01A	TCGA-74-6573-01A	TCGA-76-4926-01B	TCGA-76-6663-01A	TCGA-76-6664-01A	TCGA-19-0957-02A	TCGA-41-6646-01A	TCGA-06-A7TK-01A	TCGA-19-5959-01A	TCGA-06-5859-01A	TCGA-76-6660-01A	TCGA-74-6578-01A	TCGA-RR-A6KC-01A	TCGA-28-5219-01A	TCGA-26-A7UX-01B	TCGA-26-5135-01A	TCGA-06-5417-01A	TCGA-06-5415-01A	TCGA-28-5213-01A	TCGA-06-5414-01A	TCGA-06-0190-02A	TCGA-19-5958-01A	TCGA-19-5956-01A	TCGA-28-6450-01A	TCGA-76-4935-01A	TCGA-06-5410-01A	TCGA-06-5413-01A	TCGA-06-6699-01A	TCGA-81-5910-01A	TCGA-14-1043-01B	TCGA-19-5955-01A	TCGA-06-6391-01A	TCGA-06-0125-02A	TCGA-OX-A56R-01A	TCGA-14-1034-02B	TCGA-06-0171-02A	TCGA-06-6695-01A	TCGA-06-0210-02A	TCGA-28-5204-01A	TCGA-19-1389-02A	TCGA-19-1389-01A	TCGA-06-0211-02A	TCGA-26-6174-01A	TCGA-06-0221-01A	TCGA-76-6286-01A	TCGA-06-A7TL-01A	TCGA-06-6701-01A	TCGA-32-1979-01A	TCGA-06-0210-01A	TCGA-06-6700-01A	TCGA-15-1444-01A	TCGA-26-6173-01A	TCGA-4W-AA9T-01A	TCGA-19-A6J5-01A	TCGA-RR-A6KA-01A	TCGA-06-0171-01A	TCGA-06-0221-02A	TCGA-81-5911-01A	TCGA-12-5301-01A	TCGA-28-5209-01A	TCGA-19-5954-01A	TCGA-76-6661-01B	TCGA-26-5134-01A	TCGA-74-6584-01A	TCGA-74-6581-01A	TCGA-06-0125-01A	TCGA-06-0211-01A	TCGA-26-1442-01A	TCGA-06-1804-01A	TCGA-RR-A6KB-01A	TCGA-76-4925-01A	TCGA-19-5953-01B	TCGA-19-5947-01A	TCGA-26-5132-01A	TCGA-19-4065-02A	TCGA-26-5133-01A	TCGA-14-1402-01A	TCGA-76-4929-01A	TCGA-06-6698-01A	TCGA-14-1450-01B	TCGA-76-6657-01A	TCGA-76-6192-01A	TCGA-74-6575-01A	TCGA-76-6280-01A	TCGA-14-0740-01B	TCGA-76-4931-01A	TCGA-76-6656-01A	TCGA-06-0190-01A	TCGA-4W-AA9S-01A	TCGA-14-1395-01B	TCGA-06-6388-01A	TCGA-06-A5U1-01A	TCGA-06-A6S0-01A	TCGA-06-6694-01A	TCGA-76-6662-01A	TCGA-19-4065-01A	TCGA-76-6193-01A	TCGA-19-A6J4-01A	TCGA-41-5651-01A	TCGA-06-6697-01A	TCGA-12-5295-01A	TCGA-06-6693-01A	TCGA-28-5207-01A	TCGA-19-5952-01A	TCGA-06-A6S1-01A	TCGA-06-5416-01A	TCGA-26-5136-01B	TCGA-06-A5U0-01A	TCGA-28-5220-01A	TCGA-76-6191-01A	TCGA-19-5960-01A	TCGA-14-0781-01B	TCGA-74-6577-01A	TCGA-76-4927-01A	TCGA-76-6285-01A	TCGA-19-0957-01C	TCGA-06-1806-01A	TCGA-28-5216-01A	TCGA-28-2501-01A	TCGA-76-6282-01A	TCGA-28-5215-01A	TCGA-14-0736-01A	TCGA-14-0736-02A	TCGA-28-5211-01C	TCGA-76-4932-01A	TCGA-06-5412-01A	TCGA-19-5950-01A	TCGA-19-A60I-01A	TCGA-06-5408-01A	TCGA-28-5218-01A	TCGA-32-1980-01A	TCGA-87-5896-01A	TCGA-76-6283-01A	TCGA-28-5214-01A	TCGA-06-5858-01A	TCGA-76-4934-01A	TCGA-26-5139-01A	TCGA-06-6389-01A	TCGA-32-5222-01A	TCGA-76-4928-01B	TCGA-06-5856-01A	TCGA-4W-AA9R-01A	TCGA-06-0152-01A	TCGA-06-0152-02A	TCGA-14-1402-02A
cg16356630	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16359517	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16362587	0.919535697676247	0.930868516941126	0.950799428759424	0.950851531369543	0.961609269820688	0.950847463473564	0.956720019841121	0.972076804261367	0.945005402626935	0.946449683933241	0.962807907610227	0.959935529650111	0.937489610657561	0.927568407312636	0.945475535689862	0.933172379379818	0.912610404850779	0.941281242982874	0.931695952285729	0.950733687904139	0.92013008878627	0.924914083958236	0.912704568876627	0.953766903213292	0.933246266419194	0.960470833106048	0.964015913470559	0.932073727576013	0.959622873320189	0.95944519179335	0.93895097640376	0.933254269519384	0.942331451981518	0.918265789131419	0.907479591973235	0.939897638410133	0.933245745530562	0.929417112381275	0.935116539748688	0.94988769699012	0.95410417200855	0.968584997353845	0.964083886956663	0.952569298822986	0.946280407523885	0.952296696723352	0.932961622093435	0.951553780582944	0.941420216799127	0.949439218546597	0.963912184989175	0.950055844516282	0.943094418703749	0.949267518072914	0.934986046073955	0.863810430365495	0.956296936819237	0.941382636451484	0.945078759819756	0.949066960662716	0.957499954224108	0.94412993877606	0.955890710803209	0.945627597193282	0.931973427438939	0.944526521922014	0.942173610132238	0.949297133940546	0.928965124615614	0.946875045157901	0.942201772531356	0.936925240376435	0.937396124959686	0.946125050772779	0.944982731410364	0.963137018125327	0.904473074994005	0.926205092988021	0.941671473276432	0.928979453544704	0.954597843374356	0.946276631618457	0.923782679105072	0.949070390797662	0.946873173955975	0.936657025866872	0.931471952267214	0.926627800585736	0.964795418644476	0.934972708876882	0.969818856514995	0.943142969346846	0.930248282874194	0.953846253725234	0.932346403832927	0.956959451160675	0.93426473615808	0.921455626116844	0.955440436235107	0.91701223156171	0.91176560814146	0.939818478625226	0.943051484338396	0.936637705411347	0.919259410346049	0.931594622604495	0.918861231442891	0.950653672410605	0.929197813713776	0.942250946748215	0.96509039000997	0.941504979334079	0.958357182609449	0.961117945971276	0.941815877544325	0.926118057777529	0.949786016532534	0.925489053207364	0.919668036829078	0.942680095011668	0.954888391546701	0.94977904755726	0.973445738998898	0.938961975112546	0.954881611101589	0.947003968229864	0.94999206642416	0.919767478570642	0.954350670420046	0.953409217854412	0.933326579335894	0.947021948592547	0.947233213286223	0.909246840939857	0.949732232036837	0.927480833821858	0.938915974305186	0.939926462764268	0.945682439281114	0.932021421375882	0.913497325810299	0.951040481457137	0.95000482270009	0.94788633099613	0.965444646661099	0.935419490179213	0.955363147286529	0.9533870878668	0.952937812444481	0.933920779251693	0.91836245943923	0.939801726028689	0.968003525917719
cg16376484	0.71724866430082	0.756339857848484	0.884825635145096	0.872911615688799	0.828609139545315	0.783145631147641	0.895343482482497	0.935197269842869	0.593152360948583	0.884584366622471	0.870723816406656	0.857855124484958	0.906965330576725	0.825371876418508	0.849494378718703	0.909065751472155	0.802427993392955	0.822787132665194	0.883656731699268	0.832200102083989	0.905537707732055	0.830465086463155	0.896029448743671	0.533051539451689	0.869135920742093	0.836550166656011	0.806255839325774	0.876875486169203	0.886934799157945	0.832811253807526	0.8484164513313	0.846851701323546	0.907888623224471	0.823598163053442	0.809924167782639	0.850230088273246	0.843945960165285	0.847153543485015	0.759796620695414	0.469692330113979	0.851767700969371	0.871590780175522	0.882734105662576	0.85717803113539	0.876002212185962	0.83249039797418	0.859234528011118	0.629219313940285	0.643957881406412	0.881560101609948	0.838176969223025	0.929325206933094	0.82679850284887	0.804216137553725	0.897832429154537	0.835783235153697	0.852144136170338	0.875846761971445	0.781476926143126	0.786829547800907	0.921055033645713	0.881806026096827	0.871313158589255	0.822561908931221	0.856748570933087	0.861263088253887	0.886392893287624	0.86360472292817	0.816907962794831	0.894530543074589	0.58891573619307	0.818079093964607	0.883487909255022	0.889264134812415	0.892788399106083	0.778418617270667	0.829979756150521	0.781437958822673	0.863101927190951	0.822005624258241	0.850894557794613	0.884690952413718	0.87328745565719	0.86883049432623	0.889791292937911	0.505817462830193	0.420528761408182	0.832102643435315	0.857816202944273	0.795143137120966	0.873260190256526	0.873183152335123	0.809260192085844	0.395323205413309	0.871791747758548	0.907381942816808	0.910399332081286	0.862391673121016	0.873286759690834	0.630622695445882	0.873714451867809	0.792496146127135	0.883098074729542	0.7797247931918	0.793128692091423	0.897974607005893	0.904198284389416	0.722886658767449	0.630684592821016	0.825495726429809	0.856748150953815	0.821323702500873	0.605070011071163	0.803172704168185	0.855460259653308	0.873317900259454	0.877305568708816	0.800097790257612	0.65517432981474	0.857137551284421	0.901372919668856	0.870832284474945	0.799627395014916	0.887785975203185	0.836681184951984	0.730336280696998	0.716432671424175	0.846541687322539	0.600341442637716	0.864859987221354	0.862603597861423	0.879207733585857	0.612190446585855	0.82891305963447	0.808842675126832	0.867258323702881	0.816097298014641	0.856973936093224	0.708887100745541	0.816877070554869	0.951806271097005	0.764661986589166	0.85009676789765	0.679466224798687	0.879129989079564	0.858163633372475	0.830071759936032	0.864718265222215	0.818800611843036	0.712185914885105	0.893310887642462	0.884590428609544	0.817301659995072
cg16393125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16395183	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16414691	0.576633717132423	0.648403632107112	0.514688104904159	0.52370364514136	0.47353498175811	0.737178390604617	0.471328218188206	0.53799086697132	0.737599050802474	0.705596597640239	0.746549338914711	0.750295431538271	0.446217147807094	0.62332978457594	0.521606623701989	0.722442599042521	0.521196253590067	0.893360843413141	0.25420208575572	0.474736198434607	0.602316159373755	0.511719508100013	0.712430476824633	0.779352832188299	0.887409174359117	0.727946794538316	0.843905083410462	0.61775486998785	0.533133705392109	0.741821304195421	0.186502579183112	0.854502736109475	0.599102694218804	0.909966842173359	0.594133571879179	0.543639045285345	0.664847591758573	0.856160549155647	0.82734202259605	0.663773464683524	0.648426754071872	0.612062423572701	0.695248127004003	0.763726736714222	0.534526448941533	0.596286459860848	0.603965353834734	0.579867100711881	0.737474315334951	0.705584928265695	0.589854990071726	0.751965578859594	0.461383086004428	0.806912620515445	0.941732459852171	0.792328800783777	0.619579221493225	0.698881405437641	0.819662745343713	0.726140318951292	0.740180565782205	0.654401544172692	0.742244209163122	0.630518808241351	0.792388633944344	0.891677055728365	0.492304066225525	0.583867104674985	0.59104283045321	0.855621617065539	0.539862216940132	0.644183718431815	0.440615828226626	0.520971806013768	0.753704344009533	0.903292042553132	0.85136278148421	0.796103486434883	0.788242184191168	0.617040624602855	0.588268506048986	0.522622629168184	0.611313622227478	0.54099979812074	0.505887946121087	0.784991743067309	0.403136677232566	0.794485833388522	0.297161526504523	0.68204769023746	0.640787760217154	0.479319368178878	0.363558127777464	0.50526400053747	0.354313387897352	0.497437495099015	0.756220259642084	0.672406168761234	0.633170069998637	0.748852909501433	0.613326412062462	0.690163940563827	0.805162768881391	0.43636896396978	0.819362351371916	0.86707137986752	0.839048517022533	0.611665376692908	0.498872311341357	0.502576051441261	0.734385909918976	0.626564227570995	0.831591715636874	0.141162675111766	0.859134003803141	0.870476366721564	0.657269353706676	0.492638291434256	0.679212398503735	0.768639891674369	0.556273504835942	0.413918978077339	0.678864400897423	0.595400969270747	0.725507483252798	0.391285007584744	0.743783741497976	0.798147046142732	0.448018231242073	0.675887785881112	0.694617676205981	0.715406993189763	0.72462393599315	0.851384889777297	0.750628870438343	0.573387399156732	0.6563333052081	0.430075685000445	0.692112195229739	0.355911166121217	0.944389347385772	0.812039191648741	0.421003561214267	0.3638080582464	0.552928122030871	0.837373019582236	0.636232849475437	0.805223259050073	0.682818578695756	0.383702377533639	0.664277788284633	0.353334467436504	0.58413309948206
cg16452272	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16461335	0.743447885231743	0.536887150132952	0.779393042223413	0.789099487283825	0.786631692674788	0.692150888405915	0.865528533363554	0.77215410085514	0.667959147397823	0.7391775380259	0.808867090328564	0.745606105930865	0.706704543878514	0.712323298985722	0.749488349735488	0.677942668141173	0.73889065917044	0.77979599670721	0.64710522769152	0.689093411272991	0.771522850958291	0.495693247625704	0.709893948102044	0.68973920163948	0.760632800089105	0.771572191193316	0.770959950122169	0.774226642606821	0.696448638533814	0.712826711524982	0.800403073190985	0.767573508030388	0.544769804067645	0.651696743914052	0.694071523165307	0.746212636372183	0.521521081688579	0.740681731803764	0.755983342762924	0.649194399703913	0.728877877295695	0.801095698293832	0.816941512042582	0.708560001502683	0.771817943766683	0.589865657721687	0.747770626038039	0.745594591464175	0.679156225663204	0.642807568787979	0.562733363262657	0.744672028964186	0.781730856019171	0.786299767228551	0.767510496693242	0.676564322331294	0.733306210178958	0.742359766094938	0.589806756189958	0.617151034608232	0.766958422599839	0.601358064282141	0.732090698330025	0.717757673257171	0.504676313283474	0.73967750625683	0.716827912562981	0.774462653986063	0.723068234343294	0.583211642193758	0.511867514473854	0.601445062315633	0.73887703742833	0.75269677321406	0.749918273260449	0.726866677234979	0.770209456105196	0.714095410559534	0.770336453023545	0.707161178890384	0.760580506985532	0.736753078895023	0.729411085294889	0.699218101010847	0.723115732776039	0.681552022542102	0.751749301847249	0.706960331583523	0.743704329504882	0.753360734559386	0.756465268536907	0.738791966676496	0.370829181000095	0.789793430923977	0.73776567496152	0.704648372087135	0.786531247986479	0.681944736429683	0.671997566621229	0.758266245597279	0.56428897895261	0.625329254582172	0.502090093392799	0.716761927834201	0.731636846348275	0.729564635532018	0.842007002232741	0.746036446738121	0.802380336937361	0.737503362114303	0.684532903473283	0.732858859025107	0.701954939440408	0.775743948573838	0.808472396905222	0.823837155218794	0.558060357715754	0.620931528679948	0.766349411463043	0.711619794337582	0.656258427575668	0.753181912309235	0.682402311063617	0.718654195097734	0.701749546288717	0.381821662030382	0.761936368744252	0.736964415852111	0.596420277277427	0.740603404212628	0.730036715597466	0.736961206690395	0.778111121661516	0.632652291420035	0.756901270827303	0.725905663191575	0.729635780365765	0.701353178012368	0.753727046330864	0.744754928964996	0.823064618672459	0.76930973733846	0.763345291999011	0.438061167909699	0.79509144486081	0.787649026611339	0.576635747961742	0.744903934003406	0.67633596307675	0.675246047375407	0.778935826932073	0.730284290799941	0.759777126122026
cg16468183	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16470306	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16470963	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16472945	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16494843	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16503713	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16532362	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16535779	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
