A_CpG_ID	TCGA-QR-A707-01A	TCGA-WB-A820-01A	TCGA-QR-A70X-01A	TCGA-WB-A817-01A	TCGA-RW-A680-01A	TCGA-QT-A5XM-01A	TCGA-QR-A6H2-01A	TCGA-SR-A6MP-01A	TCGA-RW-A684-01A	TCGA-WB-A81J-01A	TCGA-WB-A80N-01A	TCGA-QR-A6GO-01A	TCGA-QT-A5XJ-01A	TCGA-S7-A7WU-01A	TCGA-SR-A6MV-01A	TCGA-WB-A81G-01A	TCGA-WB-A81N-01A	TCGA-WB-A80V-01A	TCGA-QR-A70J-01A	TCGA-QR-A6H0-01A	TCGA-RW-A68F-01A	TCGA-WB-A81H-01A	TCGA-QR-A70R-01A	TCGA-SA-A6C2-01A	TCGA-TT-A6YN-01A	TCGA-S7-A7WP-01A	TCGA-W2-A7HD-01A	TCGA-QT-A69Q-01A	TCGA-QT-A5XN-01A	TCGA-QR-A703-01A	TCGA-QR-A70D-01A	TCGA-WB-A816-01A	TCGA-QR-A70G-01B	TCGA-WB-A81E-01A	TCGA-WB-A81Q-01A	TCGA-S7-A7WT-01A	TCGA-QR-A6GZ-05A	TCGA-QR-A706-01A	TCGA-QR-A70K-01A	TCGA-QR-A700-01A	TCGA-WB-A81I-01A	TCGA-QR-A705-01A	TCGA-QR-A6H3-01A	TCGA-RW-A681-01A	TCGA-SR-A6MY-01A	TCGA-QR-A6H6-01A	TCGA-SP-A6QI-01A	TCGA-RM-A68W-01A	TCGA-S7-A7X1-01A	TCGA-QT-A5XO-01A	TCGA-WB-A80K-01A	TCGA-WB-A81R-01A	TCGA-SR-A6N0-01A	TCGA-PR-A5PG-01A	TCGA-TT-A6YP-01A	TCGA-SQ-A6I4-01A	TCGA-QR-A70A-01A	TCGA-QT-A7U0-01A	TCGA-QR-A6GY-01A	TCGA-P8-A5KC-01A	TCGA-WB-A815-01A	TCGA-SP-A6QC-01A	TCGA-QR-A7IP-01A	TCGA-QR-A70W-01A	TCGA-RW-A686-01A	TCGA-QT-A5XP-01A	TCGA-QR-A708-01A	TCGA-SP-A6QK-01A	TCGA-QR-A6GW-01A	TCGA-S7-A7WM-01A	TCGA-XG-A823-01A	TCGA-RW-A688-01A	TCGA-QR-A70V-01A	TCGA-WB-A81F-01A	TCGA-QR-A70Q-01A	TCGA-SR-A6MT-01A	TCGA-WB-A81S-01A	TCGA-S7-A7WQ-01A	TCGA-RX-A8JQ-01A	TCGA-W2-A7HF-01A	TCGA-QR-A6GU-01A	TCGA-QR-A702-01A	TCGA-RW-A67Y-01A	TCGA-QR-A6GR-01A	TCGA-WB-A81D-01A	TCGA-WB-A81K-01A	TCGA-QR-A70E-01A	TCGA-RW-A7CZ-01A	TCGA-W2-A7HC-01A	TCGA-QR-A7IN-01A	TCGA-WB-A818-01A	TCGA-QR-A6H4-01A	TCGA-S7-A7WL-01A	TCGA-RW-A685-01A	TCGA-P7-A5NY-05A	TCGA-SR-A6MX-01A	TCGA-TT-A6YO-01A	TCGA-WB-A81V-01A	TCGA-RW-A68G-01A	TCGA-RW-A68C-01A	TCGA-WB-A80Q-01A	TCGA-SR-A6MR-01A	TCGA-QR-A70N-01A	TCGA-P8-A6RX-01A	TCGA-QT-A5XL-01A	TCGA-QT-A5XK-01A	TCGA-WB-A822-01A	TCGA-RW-A686-06A	TCGA-QR-A6H1-01A	TCGA-WB-A80Y-01A	TCGA-RT-A6YA-01A	TCGA-S7-A7WX-01A	TCGA-W2-A7H7-01A	TCGA-QR-A70P-01A	TCGA-RW-A7D0-01A	TCGA-SR-A6MQ-01A	TCGA-SP-A6QF-01A	TCGA-S7-A7X2-01A	TCGA-QR-A6GX-01A	TCGA-S7-A7X0-01A	TCGA-WB-A821-01A	TCGA-S7-A7WW-01A	TCGA-SQ-A6I6-01A	TCGA-QR-A70C-01A	TCGA-PR-A5PF-01A	TCGA-SR-A6MZ-01A	TCGA-QR-A70U-01A	TCGA-WB-A81M-01A	TCGA-SP-A6QJ-01A	TCGA-WB-A81W-01A	TCGA-TT-A6YJ-01A	TCGA-QR-A70O-01A	TCGA-RW-A68B-01A	TCGA-RM-A68T-01A	TCGA-QR-A6GT-01A	TCGA-WB-A80M-01A	TCGA-QR-A70H-01A	TCGA-S7-A7WR-01A	TCGA-W2-A7HH-01A	TCGA-RT-A6Y9-01A	TCGA-S7-A7WN-01A	TCGA-WB-A80L-01A	TCGA-SR-A6MU-01A	TCGA-RW-A67W-01A	TCGA-P8-A5KD-01A	TCGA-P8-A6RY-01A	TCGA-S7-A7WV-01A	TCGA-S7-A7WO-01A	TCGA-WB-A81A-01A	TCGA-P7-A5NY-01A	TCGA-QR-A70M-01A	TCGA-W2-A7HB-01A	TCGA-SR-A6MX-06A	TCGA-RW-A8AZ-01A	TCGA-WB-A80P-01A	TCGA-SR-A6MX-05A	TCGA-RW-A68D-01A	TCGA-WB-A80O-01A	TCGA-SP-A6QH-01A	TCGA-QR-A6GS-01A	TCGA-SR-A6MS-01A	TCGA-WB-A81T-01A	TCGA-QR-A70I-01A	TCGA-W2-A7UY-01A	TCGA-QR-A6H5-01A	TCGA-RW-A67X-01A	TCGA-WB-A814-01A	TCGA-QR-A6ZZ-01A	TCGA-SP-A6QG-01A	TCGA-QR-A6GZ-01A	TCGA-P7-A5NX-01A	TCGA-W2-A7HE-01A	TCGA-QR-A70T-01A	TCGA-RT-A6YC-01A	TCGA-W2-A7H5-01B	TCGA-RW-A67V-01A	TCGA-PR-A5PH-01A	TCGA-WB-A81P-01A	TCGA-SP-A6QD-01A	TCGA-WB-A819-01A	TCGA-RW-A68A-01A	TCGA-RW-A689-01A	TCGA-TT-A6YK-01A	TCGA-W2-A7HA-01B
cg11248957	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg11332701	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg11333436	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg11335419	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg11343941	0.936634929905928	0.941454143186727	0.932297706117384	0.956770547719379	0.950217254379979	0.927314834764099	0.937712755162482	0.937759055118736	0.955422507118836	0.959576767946957	0.957603725404747	0.945950386221071	0.933165346218403	0.962935925866996	0.963288304500889	0.935330199668876	0.965412331956932	0.932970396110155	0.943412764040111	0.964253899290644	0.927574250176155	0.960855961213721	0.964035943330406	0.962772058867822	0.948948527175199	0.959310348281025	0.964308656897089	0.95706057403177	0.942810902977475	0.950063867125857	0.939373800141843	0.947298631419059	0.947903602721977	0.926340697516808	0.917603753156066	0.966112098089147	0.937972434412875	0.94216744950492	0.937147726566584	0.933962299524523	0.93753443160068	0.939910160315033	0.958926465351353	0.943653527621648	0.954899292961416	0.939174606279433	0.942530292176941	0.943939886274256	0.959107886565377	0.946299502671011	0.960599496919677	0.957651166046365	0.956254399750416	0.948231751711269	0.943884877047958	0.946704892120763	0.935063385915242	0.952567330919804	0.959112402972309	0.944155919570699	0.957300023875386	0.969010221120998	0.946114977072169	0.900490712864812	0.951278612275818	0.944025127822036	0.936501712814616	0.920230447155267	0.943890006952738	0.951213333577721	0.960013355628128	0.930108305730812	0.960537759955798	0.968974296058922	0.929521155089172	0.965800701295182	0.963257607106387	0.939419057179431	0.938132191823917	0.951782443506315	0.930350596449327	0.955976774527961	0.944680388840573	0.947433306357818	0.955399219105631	0.941621172981129	0.950503718952016	0.943579167260286	0.675856462312372	0.941306892507104	0.967247186838617	0.950439158691818	0.958512108096772	0.941848644964663	0.946976012474484	0.966219356443836	0.942851763202405	0.951568539981802	0.957624298049888	0.946744557283259	0.962416561882187	0.950928107913726	0.954986058203441	0.959525121787168	0.932791408059162	0.92019225896202	0.949064134599627	0.941695453193534	0.946267260400642	0.965834787531136	0.902670145371584	0.955233953672818	0.956795536714009	0.913358068400552	0.946804290438108	0.954205322885913	0.961552939680158	0.956286778491153	0.95999316430987	0.955278630527692	0.961818389980713	0.952954085838198	0.953419827629837	0.953124021709708	0.937243878753307	0.955369090501084	0.927438784878249	0.946697672764434	0.944937701917092	0.954006102490137	0.943588019405091	0.94540213652068	0.941474354124672	0.95429521747887	0.966422590869009	0.957732402066586	0.950120569484439	0.966754740073184	0.963497761686054	0.954231032998759	0.972585890577591	0.968612934201776	0.953050168885078	0.95185118718922	0.958381964681362	0.953348589490424	0.959447544055136	0.970170216262729	0.949165297461871	0.949457036132366	0.946845486586597	0.954927365549859	0.959206564540457	0.920246467526178	0.966487268717524	0.950774398400152	0.90817860201574	0.954146441981449	0.942468553971639	0.93999788395839	0.957897675739325	0.962752711044159	0.947957764589679	0.930674479903517	0.94608104712601	0.961885007851782	0.957552999049733	0.941381396517548	0.957417245888297	0.924340646010278	0.921239660039657	0.9641418400014	0.958622698207583	0.923087822103526	0.949219219490426	0.94218219891997	0.949953006555222	0.956639271831462	0.950565155259093	0.948171927476374	0.955696232835478	0.933306092036532	0.956682666337369	0.950404051287494
cg11345718	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg11359737	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg11363234	0.928699427987643	0.925391964787465	0.655949313457912	0.870726773864105	0.905527443587948	0.848139731284029	0.534641707968592	0.841673561358885	0.556846684200484	0.921791343794815	0.604470006705078	0.906129775463346	0.889849943115861	0.921445241932231	0.833985900333653	0.880095597838993	0.897090594371296	0.952266843142293	0.832235833955849	0.879765203693896	0.894193080355438	0.829900914834246	0.690256693037034	0.950023972373259	0.877833465862161	0.860749015170543	0.945981183813505	0.901285093052263	0.911908810109419	0.906118358772832	0.910509068474618	0.846057775715827	0.850218001992608	0.859849471272558	0.916116672214394	0.870530955806709	0.683005869083226	0.890798437866829	0.265429938636167	0.917982338459316	0.919526726871634	0.906544242104854	0.891278771834417	0.90776863860615	0.925414588284921	0.897647016020533	0.94018419906058	0.884514021670171	0.855968495114191	0.910663634484215	0.89781007319934	0.9323128834592	0.864063712065738	0.884187827964769	0.879917143799826	0.839590439545032	0.875822700851468	0.919278025298574	0.863098164592415	0.883977136347611	0.881925482104471	0.877482617762493	0.923556971595801	0.910350186378423	0.891050339771637	0.859240971450984	0.909393083198958	0.906759454072679	0.872949645158775	0.866594437207615	0.865842560478554	0.917038162446651	0.922992640555918	0.886595172297622	0.906254156550517	0.948458788024173	0.934703772303957	0.869160063159161	0.894780847743183	0.933302198086371	0.915907982193959	0.577625085090774	0.927802566385024	0.885501513272379	0.627104278891853	0.926331479201308	0.929329074068452	0.875149859426405	0.856680202624384	0.894793255538085	0.927639257643042	0.899660027164776	0.922735147521202	0.865300058455075	0.9099701337173	0.92367771804375	0.705473517620073	0.888031066209837	0.86974102166772	0.828249013490042	0.914150666279866	0.903800022824574	0.877478920178618	0.906042327547179	0.902656480728341	0.862384364628643	0.845397988274209	0.888601750218052	0.90934527960762	0.809965632608765	0.896108247913712	0.882521382239084	0.917155284868052	0.907457961139786	0.855601774607875	0.885493520003501	0.897735248022515	0.862681255176895	0.933028797065822	0.911753556361182	0.858879823984871	0.888896937783797	0.903073873012481	0.827713768166666	0.583470155541264	0.876118443975785	0.841803972748677	0.897623823019175	0.919884108616103	0.910534845213559	0.928221088283557	0.91726677727875	0.920081109354592	0.872171265508138	0.883590673452297	0.928918276769025	0.899117629938973	0.925509747818749	0.913834823117932	0.872898861059029	0.91310244201231	0.906663542233304	0.899396784935435	0.8977796171632	0.907213658333072	0.904889914029346	0.802396828448864	0.748058447438997	0.919246469392415	0.89874856559365	0.907886097394055	0.953208336854195	0.928770945578692	0.884013712584445	0.920251336907135	0.448818592242916	0.92297271945196	0.898324917083398	0.838759197256892	0.863125616315416	0.911627409717437	0.881771369296695	0.841160052465214	0.870713949691242	0.851447543888093	0.843418938293694	0.91869475188934	0.847410920133681	0.9277217173319	0.817788290768884	0.918036324225787	0.871880123207236	0.896592035814401	0.875945013689451	0.914677983176856	0.908718662589927	0.902413083896481	0.736155907479125	0.897231848619373	0.885517422736783	0.881057615884326	0.906674109921181	0.891597108524228	0.911391601213069
cg11380503	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg11427900	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg11429177	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg11445797	0.941942316493312	0.904565393929335	0.952217695501526	0.920783649703697	0.930395402328702	0.943312131402836	0.948634974799345	0.934310650847401	0.927961187225002	0.930701941200282	0.931619073229981	0.961145461683383	0.911640695299109	0.926758167962275	0.916884432925721	0.92934392486026	0.934278853283185	0.951370589382015	0.919154699292784	0.917772806348825	0.938493557898406	0.927792092032378	0.926347577250618	0.915125030214834	0.941053542484754	0.921224235571022	0.945105247492468	0.924289608766642	0.937387153688162	0.929103152711792	0.912966423515167	0.928777603497949	0.930529324265517	0.928545913601282	0.931874859964929	0.936320167348019	0.923223530907943	0.93998997663193	0.668733466227066	0.942522845065885	0.924598730633397	0.950500163307673	0.903447988729566	0.90113039574538	0.93282039481153	0.928972435721152	0.94223143681197	0.933622361543527	0.938370803020449	0.943693639181787	0.952199346247505	0.921461622799195	0.958368815061931	0.916433561011201	0.929993251126091	0.942831331371615	0.931979533856473	0.946956813969795	0.942831241637812	0.941425432567168	0.929606677221295	0.938042357709217	0.925062813102365	0.877026738726682	0.927965932227176	0.932260115396406	0.924215073559357	0.939362651604855	0.942941394351205	0.949877346358651	0.897221274986364	0.943010874722203	0.926461544997593	0.935266175460538	0.94426644183974	0.773616614551592	0.939910803736174	0.916250552855498	0.920018050176649	0.931819871731258	0.913272919759324	0.938104650793453	0.929252783813582	0.940445659260515	0.945879856779525	0.928241468672959	0.923516016924956	0.917801542688594	0.943365267140027	0.933201849889389	0.952583005818	0.924664407713348	0.354058101643413	0.908236415585466	0.93429438707298	0.940636499055197	0.929009625997497	0.92154846824155	0.932656171547672	0.937098507656939	0.947419534352457	0.897064327840254	0.95192953832061	0.94137147363764	0.933223990342549	0.916296486371214	0.908230772981175	0.933894991593604	0.938131795575186	0.923633310411026	0.917618771502022	0.947038702542021	0.933744142355494	0.92974609471723	0.944966670896647	0.925549220974898	0.942831736732004	0.941366660442142	0.926500194250605	0.917572834614992	0.944240805758809	0.937750936711184	0.927404789553579	0.93300594722268	0.934251136741161	0.750245933194996	0.889434872843785	0.932793923227491	0.936322085124026	0.945401775247419	0.930272586307788	0.91205126737263	0.925578222813637	0.930532202192919	0.786106124801741	0.943650625226748	0.924244555380945	0.71129668222256	0.907191922713195	0.917278958960116	0.902042350434348	0.582472364081284	0.922722736895959	0.942451764066471	0.943502911341713	0.93494280203575	0.929333802361941	0.932970169327024	0.938243489445631	0.92323324617625	0.92313305543347	0.921085118928423	0.918040045897012	0.930979920713423	0.935014839991937	0.938691991244888	0.920258702813203	0.91967876943947	0.928533488377071	0.925702246961714	0.936133076579822	0.901168141429593	0.922535724691169	0.910976577168183	0.935124161715068	0.910335205612444	0.92324023364732	0.932382444275444	0.930258584496647	0.917653917174112	0.920249384677725	0.933710670394829	0.941718391992228	0.852502436387203	0.920802273284246	0.940342794571489	0.937396025052304	0.922380116704554	0.921735106000184	0.877326397264326	0.935532959982593	0.943728671951478	0.924795574364894	0.921830250439087
cg11451315	0.828173494942776	0.69561684767184	0.753075884595137	0.799100452807535	0.951008974285833	0.95319347374852	0.852160619290265	0.953291838330065	0.949438066270162	0.704901594091801	0.689802329287235	0.929213917521495	0.899905790135667	0.565683963660913	0.952963402857754	0.960141281273244	0.924027266328272	0.493361359768513	0.919504625722623	0.963624693632007	0.244093754060336	0.753440515936903	0.880596915761167	0.96931011654001	0.951643698566218	0.876602408543	0.915361064316249	0.610938244419277	0.70504487263993	0.9598913312051	0.961867394224719	0.817543800934052	0.550194159077387	0.765535744601272	0.954285464839567	0.895061698081768	0.943493624905342	0.959050920016465	0.200894831229402	0.8428138163056	0.618860217879396	0.944963008347419	0.948636393061625	0.144107345917103	0.682651217848001	0.960162928550234	0.929502078765772	0.89622988289054	0.904998035736411	0.937145122656172	0.956167524849095	0.495571172840706	0.880796373222744	0.658983317946332	0.845767465790256	0.764880490689912	0.634124554334663	0.701477448697273	0.734440789689761	0.849294026761991	0.731566655103675	0.796664922207765	0.953715083390864	0.838900056871738	0.723324001585042	0.528449058315219	0.959335825401203	0.948502373564217	0.435192565805931	0.521052435357917	0.934499441674828	0.249205922644361	0.905288254402918	0.926815662020552	0.808460123680614	0.94681122179791	0.931750677203919	0.94188474804155	0.928068192239418	0.911642703587346	0.862473496984713	0.936788482981813	0.834316758387538	0.800235724605879	0.692385956061543	0.751031145832418	0.713349062253916	0.900660951280463	0.627816929990231	0.659129406994351	0.844336494151907	0.338669166121597	0.930676549501768	0.734295854848364	0.952076632190759	0.886688764682635	0.953866813454974	0.95385428162437	0.846395384050899	0.886845017633131	0.890666457630666	0.73574196840329	0.948202429411898	0.954698344300469	0.950588444788538	0.940022561427641	0.953921246430976	0.752412109866513	0.503113080453313	0.323913297115155	0.928479806606882	0.55642406781378	0.955515402248	0.950720868588468	0.710823885929533	0.949782539625852	0.834473970763508	0.677540214190623	0.62703452709178	0.770023670985595	0.965548444259595	0.907605539973591	0.578956437660048	0.745068174219213	0.5263028356844	0.619854228705403	0.954159473810799	0.883401589996557	0.953160527177697	0.728583550508834	0.944745162889953	0.940110439803495	0.962382761805325	0.749106635796266	0.700500230227075	0.902817765656994	0.630197851351875	0.83566955679967	0.896687113892349	0.532296407832141	0.949537886148898	0.949296721010232	0.952911163007515	0.727543332271606	0.92941451605852	0.935596611081267	0.929878381617444	0.954096683240316	0.960640252810781	0.928391297869845	0.956687151142722	0.706436097345912	0.540053270126323	0.669080162166237	0.868419973150978	0.572416992632093	0.430427461980204	0.833120495389678	0.929397370440945	0.720910129626983	0.961803840539777	0.638806791760213	0.953528223227765	0.937871397039592	0.949595893390254	0.908723237355309	0.878239888278465	0.844143395969723	0.967715885079319	0.924880095267502	0.640071533059572	0.831116111015945	0.55916398641723	0.558313756751207	0.640062557109849	0.681346015518054	0.945905997238749	0.568912044414258	0.797671248368342	0.756499904525648	0.958402019849861	0.914938921882472	0.750029568964633	0.603283468518353
