A_CpG_ID	TCGA-AB-2806-03A	TCGA-AB-2830-03A	TCGA-AB-2822-03A	TCGA-AB-2846-03A	TCGA-AB-2820-03A	TCGA-AB-2810-03A	TCGA-AB-2854-03A	TCGA-AB-2813-03A	TCGA-AB-2923-03A	TCGA-AB-3005-03A	TCGA-AB-2805-03A	TCGA-AB-2868-03A	TCGA-AB-2933-03A	TCGA-AB-2948-03A	TCGA-AB-2963-03A	TCGA-AB-2896-03A	TCGA-AB-2824-03A	TCGA-AB-2823-03A	TCGA-AB-2908-03A	TCGA-AB-2814-03A	TCGA-AB-2937-03A	TCGA-AB-2858-03A	TCGA-AB-2828-03A	TCGA-AB-3000-03A	TCGA-AB-2815-03A	TCGA-AB-2904-03A	TCGA-AB-3002-03A	TCGA-AB-2916-03A	TCGA-AB-2956-03A	TCGA-AB-2976-03A	TCGA-AB-2995-03A	TCGA-AB-2834-03A	TCGA-AB-2851-03A	TCGA-AB-2987-03A	TCGA-AB-2809-03A	TCGA-AB-2907-03A	TCGA-AB-2857-03A	TCGA-AB-2860-03A	TCGA-AB-2829-03A	TCGA-AB-2856-03A	TCGA-AB-2906-03A	TCGA-AB-2914-03A	TCGA-AB-2816-03A	TCGA-AB-2866-03A	TCGA-AB-2812-03A	TCGA-AB-2972-03A	TCGA-AB-2988-03A	TCGA-AB-2826-03A	TCGA-AB-2870-03A	TCGA-AB-2974-03A	TCGA-AB-2867-03A	TCGA-AB-2967-03A	TCGA-AB-2849-03A	TCGA-AB-2840-03A	TCGA-AB-2931-03A	TCGA-AB-2932-03A	TCGA-AB-2955-03A	TCGA-AB-2879-03A	TCGA-AB-2922-03A	TCGA-AB-2950-03A	TCGA-AB-2818-03A	TCGA-AB-2897-03A	TCGA-AB-2833-03A	TCGA-AB-2915-03A	TCGA-AB-2855-03A	TCGA-AB-2939-03A	TCGA-AB-2853-03A	TCGA-AB-2893-03A	TCGA-AB-2883-03A	TCGA-AB-2945-03A	TCGA-AB-2881-03A	TCGA-AB-2848-03A	TCGA-AB-2982-03A	TCGA-AB-2991-03A	TCGA-AB-2998-03A	TCGA-AB-2943-03A	TCGA-AB-2899-03A	TCGA-AB-2869-03A	TCGA-AB-2882-03A	TCGA-AB-2992-03A	TCGA-AB-2884-03A	TCGA-AB-2835-03A	TCGA-AB-2989-03A	TCGA-AB-2886-03A	TCGA-AB-2954-03A	TCGA-AB-2804-03A	TCGA-AB-2841-03A	TCGA-AB-2821-03A	TCGA-AB-2920-03A	TCGA-AB-2929-03A	TCGA-AB-2817-03A	TCGA-AB-2969-03A	TCGA-AB-3007-03A	TCGA-AB-2880-03A	TCGA-AB-2910-03A	TCGA-AB-2921-03A	TCGA-AB-2957-03A	TCGA-AB-2832-03A	TCGA-AB-2965-03A	TCGA-AB-2927-03A	TCGA-AB-2803-03A	TCGA-AB-3009-03A	TCGA-AB-2900-03A	TCGA-AB-2981-03A	TCGA-AB-3006-03A	TCGA-AB-2911-03A	TCGA-AB-2839-03A	TCGA-AB-2807-03A	TCGA-AB-2877-03A	TCGA-AB-2861-03A	TCGA-AB-2984-03A	TCGA-AB-2827-03A	TCGA-AB-2980-03A	TCGA-AB-2993-03A	TCGA-AB-2889-03A	TCGA-AB-2996-03A	TCGA-AB-2964-03A	TCGA-AB-2888-03A	TCGA-AB-2894-03A	TCGA-AB-2890-03A	TCGA-AB-2844-03A	TCGA-AB-2891-03A	TCGA-AB-2959-03A	TCGA-AB-2999-03A	TCGA-AB-2930-03A	TCGA-AB-3011-03A	TCGA-AB-2872-03A	TCGA-AB-2874-03A	TCGA-AB-3012-03A	TCGA-AB-2997-03A	TCGA-AB-2878-03A	TCGA-AB-2934-03A	TCGA-AB-2944-03A	TCGA-AB-2970-03A	TCGA-AB-2942-03A	TCGA-AB-2895-03A	TCGA-AB-2926-03A	TCGA-AB-2863-03A	TCGA-AB-2952-03A	TCGA-AB-2936-03A	TCGA-AB-2946-03A	TCGA-AB-2871-03A	TCGA-AB-2949-03A	TCGA-AB-2966-03A	TCGA-AB-2876-03A	TCGA-AB-3008-03A	TCGA-AB-2979-03A	TCGA-AB-2875-03A	TCGA-AB-2887-03A	TCGA-AB-2819-03A	TCGA-AB-2977-03A	TCGA-AB-3001-03A	TCGA-AB-2802-03A	TCGA-AB-2912-03A	TCGA-AB-2898-03A	TCGA-AB-2843-03A	TCGA-AB-2901-03A	TCGA-AB-2918-03A	TCGA-AB-2903-03A	TCGA-AB-2838-03A	TCGA-AB-2845-03A	TCGA-AB-2842-03A	TCGA-AB-2938-03A	TCGA-AB-2862-03A	TCGA-AB-2825-03A	TCGA-AB-2941-03A	TCGA-AB-2919-03A	TCGA-AB-2983-03A	TCGA-AB-2917-03A	TCGA-AB-2808-03A	TCGA-AB-2940-03A	TCGA-AB-2985-03A	TCGA-AB-2990-03A	TCGA-AB-2925-03A	TCGA-AB-2831-03A	TCGA-AB-2968-03A	TCGA-AB-2973-03A	TCGA-AB-2885-03A	TCGA-AB-2913-03A	TCGA-AB-2935-03A	TCGA-AB-2975-03A	TCGA-AB-2811-03A	TCGA-AB-2928-03A	TCGA-AB-2873-03A	TCGA-AB-2837-03A	TCGA-AB-2978-03A	TCGA-AB-2909-03A	TCGA-AB-2947-03A	TCGA-AB-2892-03A	TCGA-AB-2924-03A	TCGA-AB-2971-03A	TCGA-AB-2986-03A	TCGA-AB-2847-03A	TCGA-AB-2836-03A
cg13982037	0.93387181703554	0.76842872203343	0.921353599339027	0.919293378527772	0.925307703963858	0.943965724900654	0.681298212476718	0.916136501683389	0.943888657547473	0.893315031479403	0.954217718255897	0.69950910685816	0.821808049899148	0.7721303998461	0.753737273681529	0.593713718772998	0.508399017245015	0.928589738037959	0.853325701631269	0.885785957083518	0.943051560644683	0.749054910800899	0.945621456361559	0.926750727033786	0.939358313966905	0.899001419504353	0.940659850919748	0.927171942174818	0.767365396780156	0.644552509134974	0.400528695731227	0.845431369107715	0.866296271878459	0.335327688397968	0.539178788123224	0.778672201275477	0.654888521823373	0.870876196230894	0.413847684372192	0.89481585944772	0.924262193065494	0.914067693310433	0.958166779657968	0.943912193388269	0.593246093491505	0.395404175075616	0.682350292461624	0.651671039797314	0.945463183968714	0.636228226284564	0.876841107041472	0.669113362467195	0.870396725468778	0.956725280206749	0.261186795720608	0.907873106673066	0.875015957163535	0.740963750322653	0.950478362435928	0.90957889106847	0.589860138467971	0.92641280658404	0.961129578695353	0.899898370645094	0.949032599344137	0.932317618741249	0.331196328057951	0.394042463702054	0.294346033107236	0.796761643082757	0.95583241933065	0.902095587786839	0.86291970294228	0.912033638807719	0.938463387865287	0.810181371181438	0.9037439840104	0.671495258114046	0.835759373734182	0.869826154016353	0.879472408381063	0.718412375208213	0.683482553071313	0.946335275867802	0.954718079812122	0.826737641167724	0.936916472223423	0.841915819844991	0.929407373932995	0.823600077560925	0.931172925646145	0.837123106466571	0.924126051740059	0.890330920783237	0.654429550123462	0.910723488913337	0.959395087242458	0.931227925681484	0.674154852727294	0.900002091131316	0.950193147531914	0.954482353223736	0.894107805708071	0.51135476607352	0.690665139276471	0.754234534642217	0.739483654272252	0.931583084171216	0.476521009107865	0.408585854400305	0.955032379545129	0.295823837784498	0.632722388198897	0.564413982376988	0.956890387321084	0.84416963513117	0.739801793871103	0.858386682567034	0.506329771834678	0.873893676345102	0.880690098448056	0.922903998837276	0.912833564040451	0.925625867787982	0.921084908442327	0.682749122023344	0.939898120619733	0.962267708955704	0.914837414130836	0.96290207433843	0.620976016724953	0.10705684363172	0.938251837128908	0.890197589574582	0.948354851735246	0.493174141364755	0.906146025414124	0.928842517792056	0.805801996025034	0.837029809870536	0.718232214892852	0.574114439950518	0.92208625674229	0.948998013199996	0.932444538810022	0.795664664635774	0.819218712627064	0.856700547214792	0.957950512926518	0.923769850206218	0.929146789019823	0.823289158231698	0.927021804020246	0.939280121104382	0.113584702898118	0.864897917020702	0.968797392922116	0.936471687297905	0.867848106626508	0.890097764745873	0.754922178556377	0.691171532047661	0.525843897327084	0.928965432541261	0.674196728881761	0.253125796497005	0.938747255287262	0.834636972642148	0.681785905302763	0.827223257954816	0.723794323418578	0.886588661122119	0.936541833245199	0.826403399421182	0.465574415295489	0.906827775332913	0.906002553739461	0.924542174377487	0.613131538949043	0.84963108269767	0.920439582769917	0.627440790803827	0.576317367772901	0.782118620972427	0.833872585214924	0.704237266511379	0.959427029673976	0.714951252820184	0.942735515638859	0.700260199810831	0.828319981813377	0.688440767806833	0.841358329442439	0.762649382034638
cg13983495	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg14027704	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg14029959	0.279873660206323	0.907594706865375	0.918306261599724	0.808579746080432	0.946353925166216	0.937543549569336	0.840463063486566	0.67650780992952	0.934782392365357	0.711775508764059	0.928943089077365	0.844891894226541	0.662430384439574	0.806064284011744	0.295148441859304	0.548695321489877	0.602316083863995	0.421586380416326	0.892737174662039	0.576133289115191	0.60764839624323	0.554151877727407	0.676286789812611	0.930288314605015	0.635530858865851	0.918763006392133	0.9166092819822	0.308560735172567	0.909428782191014	0.582825509098648	0.669428454963202	0.879436576915371	0.698863735762279	0.692609072638773	0.67766232576249	0.900310542987852	0.705456390821016	0.815741662946677	0.806230214883914	0.627974064184762	0.591774731987674	0.752161888910555	0.761248971068176	0.927638985068429	0.418759501503631	0.624316640720555	0.749151321734666	0.896221940161372	0.586232114408571	0.486689325184863	0.931807010802147	0.414178933522166	0.88250093684108	0.566434717294201	0.369372129376332	0.676583578126621	0.571160138381682	0.596497633195936	0.635080886614509	0.259318900349734	0.466993569332898	0.473342328418206	0.868894829030095	0.758033775454853	0.951563871592088	0.659577565117408	0.201411463130465	0.845644529962923	0.513372409364086	0.668330555452214	0.738152796953525	0.893009961337153	0.608688995033751	0.522841245017693	0.581884498571136	0.865191391194747	0.892244431333784	0.528933486107218	0.894251930804707	0.887066946966764	0.920432958075339	0.676824525323652	0.604575608487792	0.465383349988684	0.59451622268412	0.363946511927811	0.421309100475457	0.88777161147938	0.935130417597076	0.868861538384467	0.863052174145714	0.733072814035316	0.568312900741545	0.939413944721909	0.800942435111625	0.918379280524353	0.610038897837891	0.909793778283065	0.672788670243289	0.740889551703119	0.417034700245833	0.896034640853138	0.904689590551428	0.493667498061561	0.812123000163246	0.758991620542399	0.486682762121889	0.945028836224926	0.948258970876063	0.831903235240926	0.599288832434763	0.618385320043802	0.55833476408335	0.692928893440118	0.544383830100743	0.886942379451927	0.913740004377189	0.796099850321754	0.865661899369347	0.728844303412789	0.818767792609032	0.884924179612622	0.913483876621283	0.599915048099634	0.648141728156076	0.758450434738206	0.534978889404383	0.948342064826758	0.419641722432903	0.260872590805671	0.813519902277996	0.931723515358609	0.936546968234833	0.826133970809669	0.720982523289528	0.537369509931308	0.937065913527688	0.930584036418639	0.885101051981323	0.894060777278636	0.796185178811246	0.747107417016944	0.752686898724274	0.597717537298358	0.889291268607641	0.904158006351207	0.850747192138873	0.561279640410186	0.951545800210695	0.296137086429032	0.94122310989706	0.581246124465155	0.868224350763894	0.883956019199063	0.954493395488983	0.598336706749679	0.922251675245459	0.774162131862622	0.934969197350809	0.827625639571198	0.835324007458833	0.670266352392138	0.85338542271159	0.576332074936687	0.716031298808797	0.669134370342676	0.901880978204357	0.772021204687438	0.839711849606114	0.88402092226585	0.824329125233043	0.57881202195269	0.945959108516867	0.438768539490792	0.669811404878862	0.640686315074402	0.879589885159931	0.924603345173707	0.768534560706198	0.728568065770271	0.919428941032943	0.244061110846914	0.968047857996744	0.720356129600615	0.529928734796103	0.696852943058042	0.887076216998605	0.234350117215849	0.840700557623922	0.589944228123545	0.905772514845639	0.687620871886632	0.88038962992428	0.571022314170159
cg14033737	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg14041094	0.960453849425609	0.903939510976078	0.946197402955874	0.936574244942479	0.935470196357161	0.879733993163179	0.842751608798835	0.929411525216869	0.961454347582561	0.899881403507879	0.932025434548103	0.894774884801029	0.938440383029972	0.957740978190057	0.877746649949563	0.663071563595334	0.895836890439747	0.927576499630855	0.909545236050924	0.941867884163983	0.909218924596362	0.903672870516479	0.650005078912487	0.943383989230535	0.903928509310129	0.945973848711287	0.834307861841005	0.913692806000806	0.928151508127642	0.929908986160843	0.842356966496997	0.902911396249281	0.940539731448921	0.769695251577593	0.917319975313353	0.875947602832582	0.856590313599691	0.868762167646753	0.752332784712032	0.960583206231337	0.886573756711137	0.958686862758967	0.815907187728979	0.92847707504646	0.899358915024452	0.901412616542914	0.956769057253756	0.851078535052009	0.949713968188128	0.934319919162052	0.926865399696654	0.909529911815797	0.930940571585807	0.884288106712703	0.759473264075036	0.943853251706141	0.922765207197745	0.617852299300389	0.958162484625092	0.934989722193074	0.927992648077669	0.942856800021272	0.972756976581953	0.917403711343629	0.944436385666332	0.886042460601486	0.851836466953636	0.91233796722307	0.767010362010367	0.927443031914488	0.960332463214545	0.950701826252419	0.91398180134932	0.901298765169408	0.958347117594455	0.920160913080977	0.955922752897451	0.877016492101496	0.635276850922164	0.906231065058777	0.936316297940539	0.908011317480287	0.88312063531152	0.959156222664493	0.617197744426344	0.660576271814834	0.905235784283884	0.904966577531651	0.935584393064313	0.903034077862578	0.936305093639171	0.653089793946414	0.931937419364168	0.914323485425267	0.950375198977142	0.954241786301031	0.953196131972937	0.935385947400165	0.938091729243522	0.931732809599037	0.959090412052595	0.958190122615047	0.954127188646858	0.55803047116966	0.933013025541697	0.932732586024388	0.965737484115134	0.951209664923431	0.938392661655842	0.884524684042449	0.657880769903491	0.745955962891189	0.853531894836361	0.952655918283098	0.949598208553172	0.916026732467706	0.908695528103014	0.646266377053946	0.886382892351342	0.64336252794213	0.876769537553152	0.679611088862309	0.942044698945759	0.937413607886393	0.94120491594378	0.926618135401769	0.952874728272999	0.95523745051897	0.920108760056839	0.654225262457003	0.820241446479442	0.936723901469969	0.949882188387944	0.937880650226364	0.960271258150337	0.840617573178177	0.933078537712519	0.942626717874834	0.896998975242867	0.915494632114179	0.927355196049622	0.900657055377468	0.83140810713925	0.938122415440504	0.936693367005003	0.891936199667297	0.940560452495996	0.93091782732214	0.950180281034316	0.944800238227553	0.936473526989231	0.852831649207146	0.688419071256193	0.94806890492024	0.95474559575318	0.903518582130589	0.956860916768615	0.948016989671849	0.964874487843679	0.925373251015207	0.901670487186121	0.926173937244289	0.799253232966326	0.650023492010704	0.914350798477094	0.752808668254769	0.934521614837093	0.941219445797267	0.931383487445455	0.946613437209507	0.924106762704306	0.941116539944501	0.959023799518022	0.943734156453987	0.768138548943261	0.920610164442298	0.908515155776701	0.952259976854602	0.963561953632201	0.906145009005887	0.730576710192186	0.930057402680093	0.961300708549441	0.846688076211597	0.95128301552346	0.956510722943697	0.9524058512783	0.931704882883569	0.945201098527562	0.938723759597285	0.919133212580599	0.83236711792301	0.898935043905372	0.786404456060199
cg14048785	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg14102569	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg14122723	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg14143323	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg14153625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg14178937	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
